timestamp,ambient,dimm0_temp,dimm10_temp,dimm11_temp,dimm12_temp,dimm13_temp,dimm14_temp,dimm15_temp,dimm1_temp,dimm2_temp,dimm3_temp,dimm4_temp,dimm5_temp,dimm6_temp,dimm7_temp,dimm8_temp,dimm9_temp,fan0_0,fan0_1,fan1_0,fan1_1,fan2_0,fan2_1,fan3_0,fan3_1,fan_disk_power,gpu0_core_temp,gpu0_mem_temp,gpu1_core_temp,gpu1_mem_temp,gpu3_core_temp,gpu3_mem_temp,gpu4_core_temp,gpu4_mem_temp,p0_core10_temp,p0_core11_temp,p0_core12_temp,p0_core13_temp,p0_core14_temp,p0_core15_temp,p0_core16_temp,p0_core17_temp,p0_core18_temp,p0_core19_temp,p0_core20_temp,p0_core21_temp,p0_core22_temp,p0_core23_temp,p0_core2_temp,p0_core3_temp,p0_core6_temp,p0_core7_temp,p0_core8_temp,p0_core9_temp,p0_io_power,p0_mem_power,p0_power,p0_vdd_temp,p1_core10_temp,p1_core11_temp,p1_core12_temp,p1_core13_temp,p1_core14_temp,p1_core15_temp,p1_core16_temp,p1_core17_temp,p1_core18_temp,p1_core19_temp,p1_core20_temp,p1_core21_temp,p1_core22_temp,p1_core23_temp,p1_core2_temp,p1_core3_temp,p1_core6_temp,p1_core7_temp,p1_core8_temp,p1_core9_temp,p1_io_power,p1_mem_power,p1_power,p1_vdd_temp,pcie,ps0_input_power,ps0_input_voltag,ps0_output_curre,ps0_output_volta,ps1_input_power,ps1_input_voltag,ps1_output_curre,ps1_output_volta,total_power
2022-09-01 00:00:00+00:00,20.848888397216797,31.0,31.377777777777776,30.266666666666666,33.977777777777774,36.0,32.0,35.355555555555554,31.0,31.666666666666668,31.0,31.0,31.0,31.0,30.0,31.0,31.6,4331.111111111111,4700.0,4300.0,4700.0,4306.666666666667,4697.777777777777,4311.111111111111,4682.222222222223,31.91111111111111,37.0,35.955555555555556,42.0,38.75555555555555,36.06666666666667,35.0,47.0,43.06666666666667,59.111111111111114,57.22222222222222,58.48888888888889,59.44444444444444,59.84444444444444,56.44444444444444,59.977777777777774,61.53333333333333,60.55555555555556,61.06666666666667,61.022222222222226,60.93333333333333,61.22222222222222,60.266666666666666,,,,,60.53333333333333,59.62222222222222,59.17777777777778,24.4,131.2,44.13333333333333,62.6,62.06666666666667,64.77777777777777,61.6,,,62.48888888888889,63.31111111111111,64.68888888888888,63.17777777777778,,,62.266666666666666,62.51111111111111,60.08888888888889,61.111111111111114,60.977777777777774,61.13333333333333,62.55555555555556,63.06666666666667,62.2,24.711111111111112,143.95555555555555,43.28888888888889,40.533333248562286,365.3333333333333,226.04444444444445,26.755555555555556,12.300000190734863,412.0,226.0,29.533333333333335,12.199999809265137,656.8888888888889
2022-09-01 00:15:00+00:00,20.946666463216147,31.0,31.68888888888889,30.666666666666668,34.0,36.31111111111111,32.0,35.68888888888889,31.377777777777776,31.933333333333334,31.0,31.0,31.0,31.0,30.466666666666665,31.0,31.866666666666667,4335.555555555556,4700.0,4300.0,4700.0,4308.888888888889,4700.0,4306.666666666667,4680.0,32.266666666666666,37.0,36.0,42.111111111111114,38.888888888888886,36.51111111111111,35.0,47.0,43.4,58.888888888888886,56.91111111111111,57.53333333333333,58.51111111111111,59.6,56.93333333333333,60.0,60.8,59.6,60.24444444444445,60.53333333333333,61.44444444444444,61.71111111111111,61.111111111111114,,,,,60.68888888888889,59.422222222222224,59.333333333333336,24.666666666666668,139.51111111111112,44.28888888888889,63.84444444444444,63.62222222222222,64.55555555555556,61.977777777777774,,,62.48888888888889,63.53333333333333,65.26666666666667,63.24444444444445,,,62.355555555555554,62.2,60.48888888888889,62.13333333333333,61.733333333333334,62.06666666666667,64.0,64.55555555555556,62.46666666666667,25.288888888888888,148.26666666666668,43.44444444444444,40.746666039360896,374.6666666666667,226.17777777777778,26.711111111111112,12.300000190734863,408.0,226.0,29.444444444444443,12.199999809265137,672.4444444444445
2022-09-01 00:30:00+00:00,20.693333180745444,31.0,31.0,30.0,33.75555555555555,36.0,32.0,35.0,31.0,31.266666666666666,31.0,30.91111111111111,31.0,30.866666666666667,30.0,31.0,31.266666666666666,4340.0,4700.0,4300.0,4693.333333333333,4300.0,4700.0,4300.0,4693.333333333333,32.62222222222222,37.0,35.86666666666667,42.0,38.55555555555556,36.0,35.0,46.977777777777774,43.0,59.044444444444444,57.31111111111111,58.111111111111114,59.044444444444444,59.44444444444444,56.733333333333334,59.86666666666667,61.355555555555554,59.888888888888886,60.24444444444445,60.71111111111111,61.48888888888889,61.888888888888886,61.08888888888889,,,,,60.111111111111114,59.37777777777778,58.93333333333333,23.77777777777778,128.04444444444445,44.022222222222226,62.6,62.15555555555556,64.17777777777778,61.28888888888889,,,62.022222222222226,62.888888888888886,64.71111111111111,63.044444444444444,,,62.022222222222226,62.0,59.82222222222222,60.955555555555556,60.62222222222222,60.888888888888886,62.48888888888889,63.15555555555556,61.62222222222222,23.466666666666665,133.0222222222222,42.977777777777774,40.5,370.8888888888889,226.22222222222223,26.244444444444444,12.297777960035535,407.3333333333333,226.13333333333333,28.57777777777778,12.199999809265137,644.0
2022-09-01 00:45:00+00:00,20.64888899061415,31.0,31.044444444444444,30.0,33.977777777777774,36.0,32.0,35.0,31.0,31.155555555555555,31.0,31.0,31.0,30.955555555555556,30.0,31.0,31.133333333333333,4344.444444444444,4697.777777777777,4300.0,4697.777777777777,4304.444444444444,4700.0,4304.444444444444,4693.333333333333,32.48888888888889,37.0,35.75555555555555,42.0,38.577777777777776,36.0,35.0,47.0,43.0,59.733333333333334,57.68888888888889,58.71111111111111,60.022222222222226,60.44444444444444,57.422222222222224,59.62222222222222,61.0,59.644444444444446,60.51111111111111,60.62222222222222,61.37777777777778,61.266666666666666,60.355555555555554,,,,,60.333333333333336,59.86666666666667,59.422222222222224,24.844444444444445,143.11111111111111,44.2,63.53333333333333,63.044444444444444,64.28888888888889,62.044444444444444,,,62.44444444444444,63.17777777777778,64.95555555555555,63.24444444444445,,,61.8,62.0,60.24444444444445,61.666666666666664,61.37777777777778,61.51111111111111,63.24444444444445,64.06666666666666,62.24444444444445,24.844444444444445,151.0222222222222,43.2,40.5,375.77777777777777,226.4,25.977777777777778,12.300000190734863,412.6666666666667,226.13333333333333,29.31111111111111,12.199999809265137,671.5555555555555
2022-09-01 01:00:00+00:00,20.81777712504069,31.0,31.555555555555557,30.2,34.0,36.0,32.0,35.48888888888889,31.0,32.0,31.0,31.0,31.0,31.0,30.0,31.0,31.955555555555556,4351.111111111111,4700.0,4300.0,4697.777777777777,4306.666666666667,4700.0,4304.444444444444,4686.666666666667,32.4,37.0,36.0,42.0,39.0,36.0,35.0,47.0,43.111111111111114,59.93333333333333,58.15555555555556,59.022222222222226,60.17777777777778,60.577777777777776,57.93333333333333,60.0,61.422222222222224,60.0,61.08888888888889,61.91111111111111,62.977777777777774,63.111111111111114,62.266666666666666,,,,,60.82222222222222,60.28888888888889,59.333333333333336,25.11111111111111,130.26666666666668,44.4,63.48888888888889,63.24444444444445,64.4888888888889,61.08888888888889,,,61.71111111111111,62.71111111111111,63.91111111111111,62.68888888888889,,,61.666666666666664,61.644444444444446,60.84444444444444,61.422222222222224,61.355555555555554,61.91111111111111,63.46666666666667,64.11111111111111,62.06666666666667,24.177777777777777,141.42222222222222,43.48888888888889,40.55999984741211,372.6666666666667,226.35555555555555,26.755555555555556,12.300000190734863,413.55555555555554,226.26666666666668,29.133333333333333,12.199999809265137,660.0
2022-09-01 01:15:00+00:00,20.81333304511176,31.0,31.77777777777778,30.488888888888887,34.0,36.0,32.0,35.71111111111111,31.0,31.977777777777778,31.0,31.0,31.0,31.0,30.022222222222222,31.0,31.955555555555556,4355.555555555556,4700.0,4300.0,4695.555555555556,4306.666666666667,4700.0,4304.444444444444,4686.666666666667,32.22222222222222,37.0,36.0,42.0,38.977777777777774,36.044444444444444,35.0,47.0,43.17777777777778,60.37777777777778,58.6,59.06666666666667,60.28888888888889,60.84444444444444,57.888888888888886,60.17777777777778,60.888888888888886,59.6,60.55555555555556,60.44444444444444,61.51111111111111,61.888888888888886,61.4,,,,,60.55555555555556,60.422222222222224,58.955555555555556,23.91111111111111,133.6888888888889,44.733333333333334,63.977777777777774,63.422222222222224,64.75555555555556,62.733333333333334,,,63.2,64.06666666666666,65.77777777777777,64.37777777777778,,,62.68888888888889,62.6,60.355555555555554,61.53333333333333,61.28888888888889,61.888888888888886,63.51111111111111,64.31111111111112,62.044444444444444,24.177777777777777,143.0222222222222,43.577777777777776,40.75999933878581,377.77777777777777,226.3111111111111,26.533333333333335,12.300000190734863,414.0,226.0,29.511111111111113,12.199999809265137,659.5555555555555
2022-09-01 01:30:00+00:00,20.715555233425565,31.0,31.333333333333332,30.0,33.955555555555556,36.0,32.0,35.28888888888889,31.0,31.755555555555556,31.0,31.0,31.0,30.933333333333334,30.0,31.0,31.68888888888889,4340.0,4700.0,4300.0,4700.0,4302.222222222223,4700.0,4317.777777777777,4695.555555555556,32.53333333333333,37.0,35.93333333333333,42.0,38.91111111111111,36.0,35.0,47.0,43.0,59.355555555555554,57.53333333333333,58.333333333333336,59.644444444444446,60.75555555555555,57.6,59.84444444444444,61.77777777777778,60.355555555555554,61.44444444444444,61.888888888888886,63.06666666666667,63.37777777777778,62.44444444444444,,,,,60.31111111111111,59.333333333333336,59.666666666666664,24.88888888888889,134.48888888888888,44.577777777777776,63.15555555555556,63.2,64.44444444444444,62.06666666666667,,,62.44444444444444,63.17777777777778,64.84444444444445,63.22222222222222,,,62.333333333333336,62.37777777777778,60.28888888888889,61.422222222222224,61.22222222222222,61.51111111111111,62.75555555555555,63.48888888888889,62.4,24.622222222222224,143.33333333333334,43.51111111111111,40.5,375.1111111111111,226.48888888888888,26.466666666666665,12.300000190734863,410.22222222222223,226.0888888888889,29.333333333333332,12.199999809265137,661.7777777777778
2022-09-01 01:45:00+00:00,20.706666480170355,31.0,31.22222222222222,30.044444444444444,33.86666666666667,36.0,32.0,35.08888888888889,31.0,31.68888888888889,31.0,30.977777777777778,31.0,30.88888888888889,30.0,31.0,31.444444444444443,4355.555555555556,4700.0,4300.0,4695.555555555556,4302.222222222223,4697.777777777777,4304.444444444444,4693.333333333333,32.0,37.0,35.955555555555556,42.0,38.84444444444444,36.0,35.0,47.0,43.022222222222226,59.62222222222222,57.8,58.422222222222224,59.333333333333336,59.71111111111111,56.888888888888886,60.31111111111111,61.0,59.82222222222222,60.666666666666664,61.2,62.24444444444445,62.46666666666667,61.53333333333333,,,,,60.62222222222222,60.28888888888889,59.6,25.377777777777776,139.51111111111112,44.46666666666667,64.17777777777778,63.91111111111111,64.24444444444444,61.62222222222222,,,62.266666666666666,62.82222222222222,64.91111111111111,63.355555555555554,,,62.06666666666667,62.111111111111114,60.28888888888889,61.8,61.68888888888889,62.111111111111114,63.6,64.55555555555556,62.4,24.4,151.2,43.48888888888889,40.5,376.22222222222223,226.66666666666666,26.666666666666668,12.300000190734863,411.77777777777777,226.04444444444445,29.2,12.199999809265137,675.5555555555555
2022-09-01 02:00:00+00:00,20.733332994249132,31.0,31.466666666666665,30.0,33.93333333333333,36.0,32.0,35.28888888888889,31.0,31.8,31.0,31.0,31.0,31.0,30.0,31.0,31.644444444444446,4342.222222222223,4700.0,4300.0,4697.777777777777,4300.0,4697.777777777777,4306.666666666667,4677.777777777777,32.08888888888889,37.0,35.888888888888886,42.0,38.86666666666667,36.0,35.0,47.0,43.0,59.84444444444444,57.8,58.666666666666664,59.82222222222222,60.55555555555556,57.31111111111111,60.08888888888889,61.51111111111111,59.955555555555556,60.46666666666667,60.6,61.2,60.888888888888886,60.333333333333336,,,,,60.733333333333334,60.044444444444444,59.13333333333333,24.177777777777777,137.2888888888889,44.17777777777778,63.333333333333336,63.06666666666667,64.66666666666667,62.111111111111114,,,62.2,62.666666666666664,64.28888888888889,62.82222222222222,,,61.68888888888889,61.84444444444444,60.4,60.4,60.82222222222222,60.955555555555556,62.82222222222222,63.55555555555556,61.977777777777774,24.444444444444443,144.17777777777778,43.422222222222224,40.5,371.55555555555554,226.44444444444446,26.288888888888888,12.300000190734863,411.77777777777777,226.13333333333333,28.955555555555556,12.199999809265137,666.6666666666666
2022-09-01 02:15:00+00:00,20.95999984741211,31.0,31.955555555555556,30.88888888888889,34.0,36.044444444444444,32.0,35.888888888888886,31.511111111111113,32.0,31.0,31.0,31.0,31.0,30.57777777777778,31.0,32.0,4342.222222222223,4700.0,4300.0,4700.0,4311.111111111111,4700.0,4304.444444444444,4684.444444444444,32.666666666666664,37.0,36.0,42.644444444444446,39.0,36.333333333333336,35.0,47.0,43.28888888888889,61.15555555555556,59.022222222222226,60.266666666666666,61.75555555555555,62.266666666666666,59.22222222222222,60.4,61.8,60.77777777777778,61.15555555555556,61.577777777777776,62.77777777777778,63.266666666666666,62.91111111111111,,,,,61.15555555555556,61.0,59.84444444444444,26.044444444444444,143.42222222222222,44.75555555555555,63.4,63.266666666666666,65.13333333333334,62.8,,,63.355555555555554,64.08888888888889,65.93333333333334,63.955555555555556,,,62.888888888888886,62.48888888888889,60.55555555555556,61.53333333333333,61.55555555555556,61.68888888888889,63.6,63.955555555555556,62.06666666666667,24.177777777777777,143.73333333333332,43.666666666666664,40.73333273993598,376.8888888888889,226.26666666666668,27.08888888888889,12.300000190734863,419.1111111111111,226.04444444444445,29.555555555555557,12.199999809265137,668.8888888888889
