timestamp,bytes_in,bytes_out,cpu_aidle,cpu_idle,cpu_system,cpu_user,cpu_wio,disk_free,load_fifteen,load_five,load_one,mem_cached,mem_free,pkts_in,pkts_out,proc_run,proc_total,swap_free,Gpu0_gpu_temp,Gpu0_mem_copy_utilization,Gpu0_memory_temp,Gpu0_power_usage,Gpu0_sm_clock,Gpu1_gpu_temp,Gpu1_mem_copy_utilization,Gpu1_memory_temp,Gpu1_power_usage,Gpu1_sm_clock,Gpu2_gpu_temp,Gpu2_mem_copy_utilization,Gpu2_memory_temp,Gpu2_power_usage,Gpu2_sm_clock,Gpu3_gpu_temp,Gpu3_mem_copy_utilization,Gpu3_memory_temp,Gpu3_power_usage,Gpu3_sm_clock,Gpu0_current_clock_throttle_reasons,Gpu0_fb_free,Gpu0_fb_used,Gpu0_gpu_util_samples,Gpu0_gpu_utilization,Gpu0_nvlink_bandwidth_total,Gpu0_total_energy_consumption,Gpu1_current_clock_throttle_reasons,Gpu1_ecc_sbe_volatile_total,Gpu1_fb_free,Gpu1_fb_used,Gpu1_gpu_util_samples,Gpu1_gpu_utilization,Gpu1_nvlink_bandwidth_total,Gpu1_retired_pages_pending,Gpu1_retired_pages_sbe,Gpu1_total_energy_consumption,Gpu2_current_clock_throttle_reasons,Gpu2_fb_free,Gpu2_fb_used,Gpu2_gpu_util_samples,Gpu2_gpu_utilization,Gpu2_nvlink_bandwidth_total,Gpu2_total_energy_consumption,Gpu3_current_clock_throttle_reasons,Gpu3_fb_free,Gpu3_fb_used,Gpu3_gpu_util_samples,Gpu3_gpu_utilization,Gpu3_nvlink_bandwidth_total,Gpu3_total_energy_consumption
2022-09-19 07:00:00+00:00,6147.103352864583,17141.646484375,91.5999984741211,96.41818237304688,0.8090909069234674,2.772727272727273,0.0,1136.3687744140625,4.933636405251243,5.083636370572177,5.3609090718356045,11466763.636363637,239380954.1818182,50.36333338419596,103.7933349609375,4.5,2684.3,3395136.0,42.06666666666667,21.755555555555556,38.666666666666664,100.7450670030382,1513.7555555555555,44.82222222222222,22.355555555555554,42.24444444444445,103.93673222859701,1488.1333333333334,40.24444444444445,20.57777777777778,38.044444444444444,113.14002321031359,1467.088888888889,45.644444444444446,22.88888888888889,43.266666666666666,103.70153333875868,1490.0222222222221,0.0,11726.177777777777,4433.822222222222,50.28888888888889,40.733333333333334,15286.866666666667,631235517848.7333,0.08888888888888889,0.0,11914.08888888889,4016.4444444444443,43.6,36.577777777777776,15238.955555555556,0.0,0.0,645188275076.5111,0.17777777777777778,11864.977777777778,4295.022222222222,44.93333333333333,39.888888888888886,15298.644444444444,656080697952.9111,0.0,11848.711111111112,4276.844444444445,44.17777777777778,53.31111111111111,15044.288888888888,650765539668.6888
2022-09-19 07:15:00+00:00,6904.3951416015625,18614.240234375,91.5999984741211,95.73571341378349,0.6714285718543189,3.5857142976352145,0.0,1136.3686279296876,4.871538455669697,4.964615345001221,5.331538420457107,11196275.80952381,236258752.0,55.96500110626221,110.11249923706055,5.444444444444445,2684.0,3395136.0,40.93181818181818,11.977272727272727,38.93181818181818,92.07743124528365,1450.909090909091,44.31818181818182,13.590909090909092,41.34090909090909,104.47699928283691,1438.3636363636363,39.43181818181818,12.75,37.97727272727273,80.38749894228849,1406.5681818181818,44.97727272727273,19.295454545454547,43.65909090909091,100.80686335130171,1424.6136363636363,0.09090909090909091,10365.0,5795.0,26.863636363636363,36.81818181818182,2047.090909090909,631319971561.5,0.18181818181818182,0.0,10529.227272727272,5644.045454545455,20.204545454545453,24.954545454545453,2039.909090909091,0.0,0.0,645274840892.1818,0.0,10454.136363636364,5705.863636363636,20.75,26.272727272727273,2036.7045454545455,656169300881.1818,0.18181818181818182,10471.772727272728,5669.090909090909,21.704545454545453,31.431818181818183,2009.7045454545455,650853712718.75
2022-09-19 07:30:00+00:00,6178.4849853515625,18228.2099609375,91.5999984741211,95.83999989827474,0.67333332747221,3.493333347638448,0.0,1136.367626953125,4.774615287780762,4.75923072374784,5.100000014671912,11118253.714285715,229203209.14285713,50.867499351501465,107.80749893188477,4.125,2683.25,3395136.0,41.08695652173913,14.695652173913043,38.26086956521739,97.3788480344026,1463.7826086956522,45.02173913043478,15.73913043478261,41.54347826086956,90.2241736702297,1435.0217391304348,39.69565217391305,16.47826086956522,36.891304347826086,106.86306497325067,1426.695652173913,45.69565217391305,11.565217391304348,42.65217391304348,89.26176137509553,1428.8260869565217,0.17391304347826086,9921.130434782608,6238.869565217391,44.04347826086956,46.97826086956522,14349.58695652174,631411467907.8695,0.17391304347826086,0.0,10081.95652173913,5807.173913043478,40.23913043478261,41.54347826086956,14323.0,0.0,0.0,645367665621.7391,0.08695652173913043,10079.521739130434,6080.478260869565,39.891304347826086,46.52173913043478,14365.41304347826,656263567718.326,0.34782608695652173,10128.91304347826,6082.304347826087,41.06521739130435,32.82608695652174,14460.521739130434,650947582745.5217
2022-09-19 07:45:00+00:00,7563.9580078125,19312.7841796875,91.5999984741211,96.50833384195964,0.7916666666666666,2.7083333134651184,0.0,1136.366748046875,4.790909116918391,4.80363637750799,4.8963635618036445,11028544.0,236845864.72727272,57.2120002746582,111.90800018310547,4.6,2682.9,3395136.0,42.111111111111114,15.644444444444444,38.37777777777778,109.18953348795573,1500.911111111111,45.111111111111114,20.866666666666667,42.266666666666666,135.9160444471571,1465.2888888888888,41.46666666666667,13.177777777777777,37.22222222222222,96.54537862141927,1475.3333333333333,45.82222222222222,16.22222222222222,42.644444444444446,111.03977779812283,1456.9333333333334,0.26666666666666666,11526.933333333332,4633.066666666667,54.644444444444446,46.266666666666666,14226.333333333334,631499064255.8667,0.4444444444444444,0.0,11683.822222222223,4085.4666666666667,47.422222222222224,43.71111111111111,15105.288888888888,0.0,0.0,645457593352.4445,0.08888888888888889,11763.422222222222,4437.2444444444445,48.24444444444445,44.733333333333334,14238.111111111111,656354929529.3334,0.0,11991.066666666668,4437.066666666667,46.355555555555554,39.15555555555556,14817.666666666666,651038632985.5778
2022-09-19 08:00:00+00:00,7473.878255208333,20241.13330078125,91.5999984741211,95.75,0.6214285753667355,3.628571476255144,0.0,1136.366162109375,4.758888774447971,4.8666666348775225,5.234444459279378,11254521.263157895,236233549.47368422,62.04666646321615,117.07166798909505,4.0,2684.6666666666665,3395136.0,40.68888888888889,12.511111111111111,37.46666666666667,103.40177764892579,1458.8,44.044444444444444,15.666666666666666,40.82222222222222,94.33544345431858,1448.1555555555556,38.86666666666667,14.755555555555556,36.422222222222224,98.7338001675076,1430.9555555555555,44.6,12.022222222222222,42.13333333333333,92.93784450954861,1438.4888888888888,0.26666666666666666,10713.333333333334,5446.666666666667,30.844444444444445,29.8,3854.318181818182,631583417119.9111,0.35555555555555557,0.0,10971.2,5490.311111111111,26.288888888888888,25.88888888888889,3874.7555555555555,0.0,0.0,645544266561.7778,0.0,10888.533333333333,5263.2,25.355555555555554,22.711111111111112,3821.733333333333,656443316666.0667,0.26666666666666666,11009.91111111111,5209.555555555556,27.066666666666666,28.155555555555555,4137.533333333334,651126759806.4889
2022-09-19 08:15:00+00:00,8044.9080078125,21364.126171875,91.5999984741211,95.97500038146973,0.6666666728754839,3.35833332935969,0.0,1136.364013671875,4.7533333036634655,4.833333333333333,5.194444497426351,11505560.38095238,230605089.52380952,60.93600082397461,125.98199920654297,3.7777777777777777,2703.0,3395136.0,40.51111111111111,24.022222222222222,38.111111111111114,126.93197775946723,1459.1333333333334,44.37777777777778,17.844444444444445,41.06666666666667,93.39255532158745,1442.2222222222222,38.77777777777778,21.77777777777778,37.577777777777776,94.17557661268447,1436.4,44.86666666666667,20.377777777777776,42.71111111111111,124.63942150539822,1433.8666666666666,0.17777777777777778,9883.866666666667,6276.133333333333,39.422222222222224,33.333333333333336,12692.755555555555,631668373698.6222,0.17777777777777778,0.0,9979.6,5926.933333333333,34.82222222222222,32.53333333333333,12631.08888888889,0.0,0.0,645631229491.7333,0.35555555555555557,10008.8,6151.2,34.91111111111111,33.577777777777776,12706.177777777777,656532207032.7333,0.0,10125.91111111111,6180.355555555556,36.55555555555556,45.422222222222224,12164.155555555555,651215214812.9556
2022-09-19 08:30:00+00:00,7483.203450520833,18626.60693359375,91.5999984741211,96.38571493966239,0.5857142859271595,3.0142857347215926,0.0,1136.3626220703125,4.626000022888183,4.426000118255615,4.147999954223633,10970797.714285715,230911698.2857143,61.426666259765625,113.76500066121419,9.4,2682.1,3395136.0,38.72727272727273,23.477272727272727,36.04545454545455,101.67843090404163,1450.7045454545455,42.31818181818182,13.318181818181818,39.09090909090909,80.8846589868719,1449.659090909091,37.09090909090909,21.363636363636363,35.95454545454545,96.73549990220504,1433.4545454545455,43.22727272727273,12.090909090909092,40.95454545454545,90.23745458776301,1451.7045454545455,0.18181818181818182,9852.954545454546,6307.045454545455,41.11363636363637,39.61363636363637,14815.545454545454,631751452910.909,0.09090909090909091,0.0,10095.681818181818,5986.863636363636,36.84090909090909,33.88636363636363,14170.954545454546,0.0,0.0,645716431032.3182,0.2727272727272727,10093.772727272728,6066.227272727273,37.70454545454545,36.22727272727273,14834.09090909091,656618633365.0227,0.09090909090909091,10098.318181818182,6065.590909090909,37.13636363636363,32.47727272727273,14534.295454545454,651301054982.159
2022-09-19 08:45:00+00:00,6900.729910714285,19299.256975446428,91.5999984741211,94.56000061035157,0.5000000149011612,4.940000104904175,0.0,1136.36162109375,4.830000082651774,4.986666679382324,6.226666609446208,11148880.0,231952489.6,55.83714294433594,108.89571380615234,4.125,2683.125,3395136.0,40.32608695652174,16.391304347826086,36.08695652173913,106.21265096249788,1469.1739130434783,42.52173913043478,17.804347826086957,39.608695652173914,106.39084699879523,1454.5869565217392,39.0,15.695652173913043,35.26086956521739,106.75397773410963,1445.9347826086957,43.32608695652174,15.608695652173912,40.41304347826087,85.6282604051673,1446.7608695652175,0.0,10040.217391304348,6125.347826086957,47.54347826086956,35.80434782608695,13541.326086956522,631837617749.2826,0.34782608695652173,0.0,10278.260869565218,5909.260869565217,41.54347826086956,34.21739130434783,14424.869565217392,0.0,0.0,645804418293.8914,0.17391304347826086,10272.95652173913,5887.04347826087,42.69565217391305,37.52173913043478,14056.58695652174,656708838558.8043,0.08695652173913043,10306.95652173913,5886.478260869565,41.43478260869565,35.28260869565217,14038.521739130434,651390818585.6957
2022-09-19 09:00:00+00:00,6159.619954427083,17929.2333984375,91.5999984741211,96.46000061035156,0.7100000001490117,2.8200000047683718,0.0,1136.3605712890626,4.65625,4.537499964237213,4.486250042915344,11186027.636363637,234077768.72727272,50.61333338419596,104.62666829427083,7.6,2684.6,3395136.0,38.733333333333334,14.977777777777778,36.84444444444444,87.90262171427409,1487.8444444444444,42.55555555555556,11.822222222222223,39.06666666666667,95.40831214057074,1451.1333333333334,38.06666666666667,16.644444444444446,36.48888888888889,101.49733479817708,1447.6444444444444,43.644444444444446,16.88888888888889,41.24444444444445,93.08951068454319,1450.5555555555557,0.17777777777777778,11046.577777777778,5113.422222222222,47.51111111111111,51.577777777777776,14584.177777777777,631924035850.0222,0.08888888888888889,0.0,11302.933333333332,5120.977777777778,41.355555555555554,41.666666666666664,14532.488888888889,0.0,0.0,645892861768.9556,0.4444444444444444,11301.155555555555,4858.844444444445,42.51111111111111,41.17777777777778,14598.68888888889,656799401772.8445,0.0,11287.377777777778,4858.355555555556,40.733333333333334,37.62222222222222,14820.422222222222,651481052099.8445
2022-09-19 09:15:00+00:00,7654.079915364583,20671.401692708332,91.5999984741211,95.72307704045222,0.7307692233186501,3.538461547631484,0.0,1136.3592041015625,4.675833344459534,4.821666717529297,5.430833339691162,10707979.636363637,236793908.36363637,63.429999033610024,118.72666803995769,4.181818181818182,2683.090909090909,3395136.0,37.75555555555555,12.11111111111111,35.08888888888889,82.10095494588217,1479.0,41.28888888888889,8.622222222222222,38.2,93.64120000203451,1440.0666666666666,37.022222222222226,12.022222222222222,34.37777777777778,76.8984002855089,1439.7333333333333,42.48888888888889,13.177777777777777,39.75555555555555,93.24086617363824,1441.1777777777777,0.0,11240.844444444445,4899.777777777777,39.71111111111111,36.666666666666664,7630.0,632007798085.6222,0.0,0.0,11249.466666666667,4684.977777777778,32.666666666666664,28.57777777777778,7645.311111111111,0.0,0.0,645978594200.1111,0.17777777777777778,11247.511111111111,4912.488888888889,33.8,32.8,7629.6,656887149126.5333,0.17777777777777778,11323.68888888889,4912.177777777778,32.84444444444444,31.488888888888887,7286.377777777778,651568178401.5778
2022-09-19 09:30:00+00:00,6247.916666666667,18305.603515625,91.5999984741211,95.98666737874349,0.6533333311478297,3.3600000222524007,0.0,1136.3580322265625,4.770769265981821,4.925384594843938,5.347692306225117,10845870.222222222,230396565.33333334,50.9433339436849,108.56666564941406,4.166666666666667,2682.8333333333335,3395136.0,38.0,19.355555555555554,35.37777777777778,90.70933303833007,1481.3777777777777,41.51111111111111,15.933333333333334,39.24444444444445,101.46375461154514,1446.9777777777779,37.2,16.91111111111111,34.82222222222222,110.2334317294034,1434.5333333333333,42.77777777777778,21.266666666666666,40.733333333333334,105.20586700439453,1442.8,0.0,9785.866666666667,6374.133333333333,32.888888888888886,42.53333333333333,9038.977777777778,632092099866.0444,0.08888888888888889,0.0,10029.68888888889,5958.266666666666,28.155555555555555,33.0,8960.022222222222,0.0,0.0,646065535223.289,0.0,10029.777777777777,6130.222222222223,29.044444444444444,36.82222222222222,9045.266666666666,656976196472.5111,0.35555555555555557,10252.977777777778,6129.555555555556,28.31111111111111,40.93333333333333,9691.155555555555,651656580652.0444
2022-09-19 09:45:00+00:00,7443.19775390625,19949.127821180555,91.5999984741211,95.90625095367432,0.6562499995343387,3.424999989569187,0.0,1136.3580322265625,4.871538492349478,4.984615399287297,5.3569230666527385,11253536.0,231796898.9090909,60.556665632459854,116.35999891493056,4.9,2682.3,3395136.0,38.17777777777778,17.155555555555555,34.8,101.00422236124675,1453.1333333333334,41.55555555555556,20.42222222222222,38.422222222222224,96.12279908921984,1463.6444444444444,37.333333333333336,16.177777777777777,34.28888888888889,111.26586651272244,1459.8444444444444,42.71111111111111,18.933333333333334,39.84444444444444,96.70486602783203,1453.8,0.0,9967.822222222223,6192.177777777778,44.82222222222222,41.022222222222226,13427.933333333332,632176565218.1555,0.0,0.0,10160.888888888889,5963.288888888889,41.28888888888889,33.4,14623.466666666667,0.0,0.0,646151893948.5333,0.0,10153.288888888888,6006.711111111111,41.06666666666667,37.62222222222222,14271.0,657064809179.2222,0.35555555555555557,10161.377777777778,6006.133333333333,41.644444444444446,42.55555555555556,14288.511111111111,651744614115.6888
2022-09-19 10:00:00+00:00,6479.422607421875,19835.07763671875,91.5999984741211,95.8923093355619,0.6384615433903841,3.4615384890482974,0.0,1136.356005859375,4.912142923900059,5.007857084274292,5.60214284488133,10692894.476190476,230228379.42857143,53.12249946594238,106.25750160217285,4.909090909090909,2685.181818181818,3395136.0,38.06818181818182,12.0,35.5,79.8387038490989,1462.659090909091,40.86363636363637,15.0,38.29545454545455,86.57631908763538,1432.5681818181818,37.31818181818182,12.931818181818182,34.88636363636363,88.03459080782804,1432.0,41.93181818181818,11.5,40.15909090909091,95.80895285172896,1429.1818181818182,0.0,10226.933333333332,5933.066666666667,45.0,53.84090909090909,14248.08888888889,632259923922.3182,0.0,0.0,10315.866666666667,5865.777777777777,38.88636363636363,46.20454545454545,14228.644444444444,0.0,0.0,646237400647.091,0.18181818181818182,10313.91111111111,5842.222222222223,40.56818181818182,45.75,14264.066666666668,657152589312.4546,0.18181818181818182,10242.711111111112,5841.466666666666,38.86363636363637,33.20454545454545,14458.755555555555,651831799415.25
2022-09-19 10:15:00+00:00,8365.858235677084,21754.711588541668,91.5999984741211,95.75714274815151,0.6571428488407817,3.578571447304317,0.0,1136.35439453125,4.8420000076293945,4.810999917984009,4.96100001335144,11026819.555555556,231924448.0,68.49166552225749,125.61333084106445,7.333333333333333,2701.3333333333335,3395136.0,39.21739130434783,17.282608695652176,37.15217391304348,96.53932587996773,1463.3260869565217,43.80434782608695,12.521739130434783,40.369565217391305,86.18667395218559,1462.1521739130435,38.5,17.0,36.28260869565217,93.13713032266368,1434.0217391304348,44.630434782608695,14.521739130434783,41.84782608695652,113.35880354176398,1448.9130434782608,0.0,10166.933333333332,5993.066666666667,36.71739130434783,46.32608695652174,14561.111111111111,632343499817.5217,0.2608695652173913,0.0,10103.022222222222,6133.733333333334,37.06521739130435,40.97826086956522,14597.266666666666,0.0,0.0,646323646961.6522,0.34782608695652173,10106.4,6053.6,34.26086956521739,39.130434782608695,14576.6,657240354485.9131,0.08695652173913043,10112.622222222222,6053.066666666667,37.45652173913044,39.108695652173914,14611.31111111111,651919201057.4348
2022-09-19 10:30:00+00:00,6433.8720703125,18968.126171875,91.5999984741211,96.49166742960612,0.6416666706403097,2.850000003973643,0.0,1136.35341796875,4.653636368838224,4.588181799108332,4.638181816447865,10984622.222222222,233234033.7777778,53.0859992980957,109.17599792480469,4.285714285714286,2682.8571428571427,3395136.0,41.8,20.288888888888888,38.2,96.8762446085612,1464.3555555555556,45.08888888888889,12.422222222222222,41.86666666666667,113.91119910346137,1486.8222222222223,40.77777777777778,17.42222222222222,37.37777777777778,86.51717724270291,1455.8,45.77777777777778,17.57777777777778,42.6,113.43777745564779,1470.9555555555555,0.08888888888888889,10446.31111111111,5713.688888888889,44.71111111111111,45.75555555555555,14464.111111111111,632430351091.2,0.0,0.0,10549.555555555555,5502.577777777778,41.71111111111111,41.22222222222222,14412.577777777778,0.0,0.0,646412548440.1777,0.17777777777777778,10546.533333333333,5616.311111111111,41.13333333333333,42.55555555555556,14477.955555555556,657331210622.9556,0.26666666666666666,10395.555555555555,5612.844444444445,41.644444444444446,39.75555555555555,14600.6,652009703398.711
