timestamp,boottime,bytes_in,bytes_out,cpu_aidle,cpu_idle,cpu_system,cpu_user,cpu_wio,disk_free,load_fifteen,load_five,load_one,mem_cached,mem_free,pkts_in,pkts_out,proc_run,proc_total,Gpu0_gpu_temp,Gpu0_mem_copy_utilization,Gpu0_memory_temp,Gpu0_power_usage,Gpu0_sm_clock,Gpu1_gpu_temp,Gpu1_mem_copy_utilization,Gpu1_memory_temp,Gpu1_power_usage,Gpu1_sm_clock,Gpu2_gpu_temp,Gpu2_mem_copy_utilization,Gpu2_memory_temp,Gpu2_power_usage,Gpu2_sm_clock,Gpu3_gpu_temp,Gpu3_mem_copy_utilization,Gpu3_memory_temp,Gpu3_power_usage,Gpu3_sm_clock,Gpu0_current_clock_throttle_reasons,Gpu0_fb_free,Gpu0_fb_used,Gpu0_gpu_util_samples,Gpu0_gpu_utilization,Gpu0_nvlink_bandwidth_total,Gpu0_total_energy_consumption,Gpu1_current_clock_throttle_reasons,Gpu1_fb_free,Gpu1_fb_used,Gpu1_gpu_util_samples,Gpu1_gpu_utilization,Gpu1_nvlink_bandwidth_total,Gpu1_total_energy_consumption,Gpu2_current_clock_throttle_reasons,Gpu2_fb_free,Gpu2_fb_used,Gpu2_gpu_util_samples,Gpu2_gpu_utilization,Gpu2_nvlink_bandwidth_total,Gpu2_total_energy_consumption,Gpu3_current_clock_throttle_reasons,Gpu3_fb_free,Gpu3_fb_used,Gpu3_gpu_util_samples,Gpu3_gpu_utilization,Gpu3_nvlink_bandwidth_total,Gpu3_total_energy_consumption
2022-09-02 19:45:00+00:00,1661111098.0,44220.86193847656,20346.49755859375,99.9000015258789,99.92222340901692,0.0,0.0,0.0,1134.39482421875,0.03299999944865704,0.06300000008195639,0.06299999840557576,1567141.6470588236,316790144.0,134.55249786376953,145.55999755859375,0.2222222222222222,1352.111111111111,36.53333333333333,0.0,33.84444444444444,41.47800064086914,135.0,37.2,0.0,35.13333333333333,41.50844463772244,135.0,34.0,0.0,33.0,38.98699951171875,135.0,37.0,0.0,35.0,39.46982167561849,135.0,1.0,16151.0,8.0,0.0,0.0,0.0,43027655812.62222,1.0,16151.0,8.0,0.0,0.0,0.0,43112039215.755554,1.0,16151.0,8.0,0.0,0.0,0.0,40454374025.666664,1.0,16151.0,8.0,0.0,0.0,0.0,40928008937.666664
2022-09-02 20:00:00+00:00,1661111098.0,6121.8240234375,17564.4341796875,99.9000015258789,99.9000015258789,0.0,0.0,0.0,1134.3927734375,0.003999999910593033,0.027999999560415746,0.03999999947845936,1568406.5882352942,316776545.88235295,50.45399932861328,103.24199981689453,0.2222222222222222,1357.6666666666667,36.71111111111111,0.0,33.84444444444444,41.50137846204969,135.0,37.333333333333336,0.0,35.31111111111111,41.576089223225914,135.0,34.06666666666667,0.0,33.0,38.9858885023329,135.0,37.0,0.0,34.955555555555556,39.46635487874349,135.0,1.0,16151.0,8.0,0.0,0.0,0.0,43064958047.8,1.0,16151.0,8.0,0.0,0.0,0.0,43149369743.577774,1.0,16151.0,8.0,0.0,0.0,0.0,40489447177.73333,1.0,16151.0,8.0,0.0,0.0,0.0,40963074823.931816
2022-09-02 20:15:00+00:00,1661111098.0,7500.14208984375,19745.537890625,99.9000015258789,99.91000137329101,0.0,0.010000000149011612,0.0,1134.3858154296875,0.04799999948590994,0.11999999992549419,0.17999999839812517,1570778.9473684211,316789824.0,56.69799957275391,121.09200134277344,0.0,1374.2857142857142,36.8,0.0,33.91111111111111,41.47800064086914,135.0,37.733333333333334,0.0,35.62222222222222,41.69093399047851,135.0,34.08888888888889,0.0,33.0,38.98699951171875,135.0,37.0,0.0,34.93333333333333,39.46173248291016,135.0,1.0,16151.0,8.0,0.0,0.0,0.0,43102239185.64445,1.0,16151.0,8.0,0.0,0.0,0.0,43186894641.73333,1.0,16151.0,8.0,0.0,0.0,0.0,40524496818.26667,1.0,16151.0,8.0,0.0,0.0,0.0,40998615262.04348
2022-09-02 20:30:00+00:00,1661111098.0,5888.526529947917,16196.396484375,99.9000015258789,99.91000137329101,0.0,0.0,0.0,1134.3800048828125,0.078999999538064,0.10199999995529652,0.1109999978914857,1574161.0666666667,316784588.8,47.789999643961586,97.19000244140625,0.0,1350.0,36.77777777777778,0.0,33.977777777777774,41.5112673441569,135.0,37.46666666666667,0.0,35.333333333333336,41.60231162177192,135.0,34.13333333333333,0.0,33.06666666666667,38.98699951171875,135.0,37.06666666666667,0.0,34.93333333333333,39.46751047770182,135.0,1.0,16151.0,8.0,0.0,0.0,0.0,43139546361.82222,1.0,16151.0,8.0,0.0,0.0,0.0,43224322820.844444,1.0,16151.0,8.0,0.0,0.0,0.0,40559597682.95556,1.0,16151.0,8.0,0.0,0.0,0.0,41034526511.22222
2022-09-02 20:45:00+00:00,1661111098.0,5663.166666666667,16522.972981770832,99.9000015258789,99.9000015258789,0.0,0.010000000149011612,0.0,1134.3788330078125,0.07599999941885471,0.07500000018626451,0.07400000039488078,1575612.0,316788112.0,45.776666005452476,101.12000020345052,0.1111111111111111,1353.0,36.51111111111111,0.0,33.68888888888889,41.47800064086914,135.0,37.08888888888889,0.0,35.044444444444444,41.490933651394315,135.0,34.0,0.0,33.0,38.98699951171875,135.0,37.0,0.0,35.0,39.468666076660156,135.0,1.0,16151.0,8.0,0.0,0.0,0.0,43176833074.62222,1.0,16151.0,8.0,0.0,0.0,0.0,43261713066.6,1.0,16151.0,8.0,0.0,0.0,0.0,40594647803.31111,1.0,16151.0,8.0,0.0,0.0,0.0,41070008321.666664
2022-09-02 21:00:00+00:00,1661111098.0,6153.61201171875,17404.79375,99.9000015258789,99.91000137329101,0.0,0.0,0.0,1134.3792236328125,0.03899999968707561,0.034999999403953555,0.03399999942630529,1576871.111111111,316760814.2222222,50.52799835205078,103.69200134277344,0.1,1354.4,36.48888888888889,0.0,33.666666666666664,41.47800064086914,135.0,37.4,0.0,35.31111111111111,41.59997821384006,135.0,34.2,0.0,33.0,38.98699951171875,135.0,37.0,0.0,34.93333333333333,39.46924387613932,135.0,1.0,16151.0,8.0,0.0,0.0,0.0,43214164780.86667,1.0,16151.0,8.0,0.0,0.0,0.0,43299039659.0,1.0,16151.0,8.0,0.0,0.0,0.0,40629721882.0,1.0,16151.0,8.0,0.0,0.0,0.0,41105514159.51111
2022-09-02 21:15:00+00:00,1661111098.0,5904.583333333333,16998.5400390625,99.9000015258789,99.9000015258789,0.010000000149011612,0.010000000149011612,0.0,1134.375390625,0.003999999910593033,0.020999999530613423,0.04000000059604645,1578312.0,316771168.0,48.56666692097982,104.18333435058594,0.2857142857142857,1352.2857142857142,37.111111111111114,0.0,34.2,41.57780075073242,135.0,37.86666666666667,0.0,35.6,41.841956329345706,135.0,34.4,0.0,33.28888888888889,38.986444007025824,135.0,37.17777777777778,0.0,35.13333333333333,39.46982167561849,135.0,1.0,16151.0,8.0,0.0,0.0,0.0,43251559096.37778,1.0,16151.0,8.0,0.0,0.0,0.0,43336622816.422226,1.0,16151.0,8.0,0.0,0.0,0.0,40664811306.0,1.0,16151.0,8.0,0.0,0.0,0.0,41141020546.155556
2022-09-02 21:30:00+00:00,1661111098.0,5785.6533203125,16196.753580729166,99.9000015258789,99.91000137329101,0.0,0.0,0.0,1134.3759765625,0.0009999999776482583,0.023999999463558196,0.02499999962747097,1579644.4444444445,316763726.2222222,47.44333267211914,99.25000254313152,0.1,1351.2,37.0,0.0,34.0,41.47800064086914,135.0,37.82222222222222,0.0,35.53333333333333,41.676978302001956,135.0,34.0,0.0,33.0,38.9858885023329,135.0,37.0,0.0,35.0,39.46808827718099,135.0,1.0,16151.0,8.0,0.0,0.0,0.0,43288875812.95556,1.0,16151.0,8.0,0.0,0.0,0.0,43374037393.77778,1.0,16151.0,8.0,0.0,0.0,0.0,40699836084.28889,1.0,16151.0,8.0,0.0,0.0,0.0,41176474704.0
2022-09-02 21:45:00+00:00,1661111098.0,6075.016764322917,15783.169921875,99.9000015258789,99.9000015258789,0.010000000149011612,0.010000000149011612,0.0,1134.41240234375,0.010999999754130841,0.04899999964982271,0.07500000055879355,1545667.5555555555,316792302.2222222,50.40666580200195,99.00666809082031,0.2222222222222222,1352.3333333333333,36.75555555555555,0.0,33.977777777777774,41.47800064086914,135.0,37.022222222222226,0.0,35.044444444444444,41.48042254977756,135.0,34.0,0.0,33.0,38.9858885023329,135.0,37.0,0.0,35.0,39.47039947509766,135.0,1.0,16151.0,8.0,0.0,0.0,0.0,43326208585.17778,1.0,16151.0,8.0,0.0,0.0,0.0,43411479707.13333,1.0,16151.0,8.0,0.0,0.0,0.0,40734937020.77778,1.0,16151.0,8.0,0.0,0.0,0.0,41211981831.91111
2022-09-02 22:00:00+00:00,1661111098.0,5754.27001953125,15713.366536458334,99.9000015258789,99.91000137329101,0.0,0.0,0.0,1134.489013671875,0.0029999999329447745,0.024999999441206455,0.03899999987334013,1471124.2105263157,316848562.5263158,47.029998779296875,98.48333231608073,0.1111111111111111,1354.888888888889,37.15555555555556,0.0,34.31111111111111,41.63324525621202,135.0,37.888888888888886,0.0,35.62222222222222,41.82037853664822,135.0,34.577777777777776,0.0,33.48888888888889,39.00806630452474,135.0,37.46666666666667,0.0,35.22222222222222,39.46635487874349,135.0,1.0,16151.0,8.0,0.0,0.0,0.0,43363483274.422226,1.0,16151.0,8.0,0.0,0.0,0.0,43448862702.08889,1.0,16151.0,8.0,0.0,0.0,0.0,40769988964.333336,1.0,16151.0,8.0,0.0,0.0,0.0,41247488529.91111
