timestamp,boottime,bytes_in,bytes_out,cpu_aidle,cpu_idle,cpu_nice,cpu_system,cpu_user,cpu_wio,disk_free,load_fifteen,load_five,load_one,mem_cached,mem_free,part_max_used,pkts_in,pkts_out,proc_run,proc_total,Gpu0_gpu_temp,Gpu0_mem_copy_utilization,Gpu0_memory_temp,Gpu0_power_usage,Gpu0_sm_clock,Gpu1_gpu_temp,Gpu1_mem_copy_utilization,Gpu1_memory_temp,Gpu1_power_usage,Gpu1_sm_clock,Gpu2_gpu_temp,Gpu2_mem_copy_utilization,Gpu2_memory_temp,Gpu2_power_usage,Gpu2_sm_clock,Gpu3_gpu_temp,Gpu3_mem_copy_utilization,Gpu3_memory_temp,Gpu3_power_usage,Gpu3_sm_clock,Gpu0_current_clock_throttle_reasons,Gpu0_fb_free,Gpu0_fb_used,Gpu0_gpu_util_samples,Gpu0_gpu_utilization,Gpu0_nvlink_bandwidth_total,Gpu0_total_energy_consumption,Gpu1_current_clock_throttle_reasons,Gpu1_fb_free,Gpu1_fb_used,Gpu1_gpu_util_samples,Gpu1_gpu_utilization,Gpu1_nvlink_bandwidth_total,Gpu1_total_energy_consumption,Gpu2_current_clock_throttle_reasons,Gpu2_fb_free,Gpu2_fb_used,Gpu2_gpu_util_samples,Gpu2_gpu_utilization,Gpu2_nvlink_bandwidth_total,Gpu2_total_energy_consumption,Gpu3_current_clock_throttle_reasons,Gpu3_fb_free,Gpu3_fb_used,Gpu3_gpu_util_samples,Gpu3_gpu_utilization,Gpu3_nvlink_bandwidth_total,Gpu3_total_energy_consumption
2022-09-01 00:00:00+00:00,1661855021.0,16496.513610839844,22607.1162109375,95.6055539449056,78.62222374810113,0.0,0.3222222249541018,21.022222333484226,0.0,1136.0154052734374,14.88259251912435,21.794814886870206,30.01111104753282,4779350.260869565,271925019.82608694,84.19999694824219,61.462501525878906,112.39249992370605,25.555555555555557,2042.6666666666667,40.422222222222224,0.0,36.75555555555555,55.66179996066623,1145.2444444444445,45.355555555555554,0.0,41.93333333333333,58.96122275458442,1130.911111111111,39.37777777777778,0.0,39.13333333333333,49.48757926093207,1131.5777777777778,45.644444444444446,0.044444444444444446,42.44444444444444,53.614265780978734,1130.2444444444445,0.15555555555555556,13595.622222222222,2564.1555555555556,0.0,0.022222222222222223,35.71111111111111,23210693563.422222,0.15555555555555556,13596.244444444445,2557.8444444444444,0.0,0.0,35.84444444444444,21240695212.755554,0.15555555555555556,13596.333333333334,2563.5333333333333,0.0,0.0,35.84444444444444,17820997901.533333,0.15555555555555556,13596.333333333334,2564.2444444444445,0.0,0.35555555555555557,36.82222222222222,19373097936.8
2022-09-01 00:15:00+00:00,1661855021.0,14044.00864955357,22512.39522879464,95.44411849975586,60.69411715339212,0.0,0.4529411781798391,38.85882341160494,0.0,1136.0104248046875,29.36499999551212,40.13029423881979,48.32529432633344,4661576.7272727275,266175194.1818182,84.19999694824219,65.57142802647182,125.34857286725726,64.54545454545455,2088.909090909091,40.75,0.045454545454545456,36.90909090909091,58.40050021084872,1322.090909090909,46.20454545454545,0.09090909090909091,42.5,62.38227306712758,1328.7272727272727,39.90909090909091,0.1590909090909091,39.61363636363637,53.468182823874734,1362.590909090909,46.59090909090909,0.06818181818181818,43.31818181818182,57.43247717077082,1338.0,0.0,13843.888888888889,2316.1111111111113,1.0,3.409090909090909,72.71111111111111,23261932188.75,0.0,13842.644444444444,2317.3555555555554,0.8636363636363636,4.159090909090909,71.44444444444444,21294939113.68182,0.0,13836.68888888889,2323.311111111111,1.2954545454545454,4.2727272727272725,71.22222222222223,17867338741.363636,0.0,13841.31111111111,2318.688888888889,1.0,1.9090909090909092,72.5111111111111,19423001666.56818
2022-09-01 00:30:00+00:00,1661855021.0,6709.003580729167,16889.106119791668,95.21190425327846,55.67142868041992,0.0,0.45952381459730013,43.873809451148624,0.0,1136.0038330078125,44.57609762796542,54.451463652820124,55.36682929062262,4945258.666666667,259197903.23809522,84.19999694824219,54.460000356038414,105.5500005086263,67.33333333333333,2027.5833333333333,41.32608695652174,0.3695652173913043,37.630434782608695,60.206412937330164,1361.108695652174,47.08695652173913,0.32608695652173914,43.43478260869565,63.48459947374132,1348.3260869565217,40.891304347826086,0.43478260869565216,40.54347826086956,57.99073973945949,1468.7173913043478,48.02173913043478,0.2391304347826087,44.5,62.81834784798,1398.1304347826087,0.0,13905.0,2255.0,1.4565217391304348,8.956521739130435,107.08888888888889,23316573684.826088,0.0,13901.0,2259.0,1.3478260869565217,5.826086956521739,104.97777777777777,21352645361.065216,0.0,13892.111111111111,2267.8888888888887,2.5869565217391304,6.739130434782608,105.4,17919591170.347828,0.0,13901.0,2259.0,1.891304347826087,6.195652173913044,106.8,19477280694.0
2022-09-01 00:45:00+00:00,1661855021.0,6968.0723876953125,17194.7080078125,95.05384533221905,56.43076911339393,0.0,0.45000000510896954,43.728571210588726,0.0,1136.00302734375,50.65200004577637,57.17400016784668,59.099999618530276,4948496.0,259103356.8,84.19999694824219,57.320000648498535,106.06250190734863,51.4,2026.8,41.355555555555554,0.13333333333333333,37.577777777777776,60.42797775268555,1374.1555555555556,47.422222222222224,0.17777777777777778,43.733333333333334,64.88466703626844,1380.4888888888888,40.86666666666667,0.1111111111111111,40.46666666666667,59.5189336988661,1461.0222222222221,47.91111111111111,0.3111111111111111,44.53333333333333,65.5251104566786,1394.6888888888889,0.0,13905.0,2255.0,1.5,3.688888888888889,108.82222222222222,23372297806.822224,0.0,13901.622222222222,2258.3777777777777,1.4222222222222223,6.911111111111111,107.02222222222223,21411498065.711113,0.0,13891.666666666666,2268.3333333333335,2.2888888888888888,6.511111111111111,107.2,17974150163.666668,0.0,13900.733333333334,2259.266666666667,1.6444444444444444,7.911111111111111,108.75555555555556,19533282356.2
2022-09-01 01:00:00+00:00,1661855021.0,6867.700032552083,17858.396484375,94.61818001487039,56.190909298983485,0.0,0.39090909402478824,43.41818133267489,0.0,1136.0021728515626,58.32000004161488,61.42181812633168,61.80272778597745,4948814.545454546,259050589.0909091,84.19999694824219,56.58666737874349,108.66333262125652,63.45454545454545,2029.090909090909,41.62222222222222,0.3111111111111111,37.77777777777778,63.21457731458876,1396.888888888889,47.44444444444444,0.4,43.84444444444444,66.68268924289279,1389.6444444444444,40.955555555555556,0.3333333333333333,40.666666666666664,58.81211132473416,1460.9555555555555,47.977777777777774,0.24444444444444444,44.51111111111111,60.27804370456272,1383.5111111111112,0.0,13904.91111111111,2255.088888888889,1.7777777777777777,9.511111111111111,108.42222222222222,23427784841.933334,0.0,13901.533333333333,2258.4666666666667,1.8,7.022222222222222,107.6,21471089343.511112,0.0,13891.4,2268.6,2.0,7.066666666666666,106.88888888888889,18027589203.488888,0.0,13900.511111111111,2259.488888888889,1.6444444444444444,6.733333333333333,108.42222222222222,19588652545.02222
2022-09-01 01:15:00+00:00,1661855021.0,6476.7451171875,15811.83984375,94.47000045776367,55.59000005722046,0.0,0.4575000051409006,43.96249980926514,0.0,1136.00400390625,56.93000001907349,56.660250186920166,56.085499954223636,4950540.8,258977747.2,84.19999694824219,52.6299991607666,99.30999755859375,67.0,2027.0,41.577777777777776,0.24444444444444444,37.644444444444446,61.95373323228624,1373.6888888888889,47.28888888888889,0.35555555555555557,43.6,64.58911107381185,1356.3777777777777,40.955555555555556,0.3111111111111111,40.46666666666667,57.57508900960286,1451.1333333333334,47.77777777777778,0.3333333333333333,44.577777777777776,60.52333323160807,1367.4444444444443,0.0,13905.0,2255.0,2.1777777777777776,6.333333333333333,107.82222222222222,23484293260.466667,0.0,13900.777777777777,2259.222222222222,1.6666666666666667,7.822222222222222,105.02222222222223,21529446939.155556,0.0,13892.777777777777,2267.222222222222,1.7777777777777777,7.711111111111111,106.15555555555555,18080874145.422222,0.0,13900.733333333334,2259.266666666667,1.8222222222222222,9.355555555555556,107.77777777777777,19642482040.133335
2022-09-01 01:30:00+00:00,1661855021.0,5889.84326171875,15090.670247395834,94.21951200903916,55.653658611018486,0.0,0.4682926866339474,43.86829292483446,0.0,1136.0017578125,58.5005127344376,59.30948756291316,58.624871571858726,4952901.565217392,258843147.13043478,84.19999694824219,48.06000010172526,95.87666575113933,64.45454545454545,2027.0,41.20454545454545,0.22727272727272727,37.38636363636363,60.13477256081321,1365.6444444444444,47.0,0.18181818181818182,43.38636363636363,64.677659554915,1374.8666666666666,40.84090909090909,0.2727272727272727,40.40909090909091,63.96295512806285,1463.1777777777777,47.59090909090909,0.3181818181818182,44.27272727272727,58.91222711042924,1367.8222222222223,0.0,13905.0,2255.0,1.8409090909090908,5.4772727272727275,112.55555555555556,23538848769.045456,0.0,13900.91111111111,2259.088888888889,2.0454545454545454,6.909090909090909,111.22222222222223,21587241118.886364,0.0,13892.91111111111,2267.088888888889,1.9545454545454546,9.477272727272727,110.44444444444444,18133226154.545456,0.0,13900.066666666668,2259.9333333333334,1.5681818181818181,7.636363636363637,112.55555555555556,19696460945.113636
2022-09-01 01:45:00+00:00,1661855021.0,7309.5966796875,18993.256510416668,93.98536607695789,55.60731701734589,0.0,0.4609756184423842,43.92926816242497,0.0,1136.0021728515626,58.02025032043457,58.15124979019165,59.585999965667725,4953877.333333333,258820778.66666666,84.19999694824219,60.38666661580404,115.96666463216145,72.0,2026.0,41.733333333333334,0.26666666666666666,38.0,61.108799913194446,1380.1818181818182,48.2,0.28888888888888886,44.422222222222224,65.44575619167752,1380.409090909091,41.266666666666666,0.26666666666666666,40.888888888888886,65.35220082600911,1457.9318181818182,48.53333333333333,0.28888888888888886,45.22222222222222,59.114110480414496,1360.7727272727273,0.0,13905.0,2255.0,1.3111111111111111,5.511111111111111,106.95454545454545,23592672422.68889,0.0,13900.954545454546,2259.0454545454545,1.7555555555555555,3.8222222222222224,105.33333333333333,21645157525.511112,0.0,13892.90909090909,2267.090909090909,1.7777777777777777,6.111111111111111,104.77777777777777,18185890800.288887,0.0,13899.0,2261.0,1.4666666666666666,7.7555555555555555,106.42222222222222,19750215490.155556
2022-09-01 02:00:00+00:00,1661855021.0,6423.46337890625,17411.5966796875,93.73720923135447,55.68139541980832,0.0,0.4604651221009188,43.872093023255815,0.0,1136.00078125,59.10050020217896,59.059999752044675,59.45574998855591,4955532.8,258698150.4,84.19999694824219,53.25999959309896,107.56333414713542,74.63636363636364,2026.909090909091,41.5,0.17391304347826086,37.84782608695652,61.9295653467593,1397.9347826086957,47.32608695652174,0.34782608695652173,43.65217391304348,64.73089126918627,1368.4130434782608,41.06521739130435,0.21739130434782608,40.608695652173914,58.90371778736944,1478.4782608695652,47.869565217391305,0.2608695652173913,44.34782608695652,60.687064378157906,1364.4565217391305,0.0,13905.0,2255.0,1.8478260869565217,4.021739130434782,111.84782608695652,23648675440.45652,0.0,13900.695652173914,2259.304347826087,1.8478260869565217,7.369565217391305,110.08888888888889,21704856230.173912,0.0,13893.0,2267.0,2.282608695652174,7.456521739130435,109.55555555555556,18240101397.804348,0.0,13899.0,2261.0,2.0217391304347827,7.608695652173913,111.6,19804497607.282608
2022-09-01 02:15:00+00:00,1661855021.0,28885.092633928572,19551.322684151786,93.50731696152106,55.365853565495186,0.0,0.46829268645222594,44.16341437363043,0.0,1136.002392578125,59.24195126789372,60.20878014913419,61.023902427859426,4956851.2,258679993.6,84.19999694824219,101.05428804670062,127.42142922537667,42.63636363636363,2053.181818181818,42.044444444444444,0.37777777777777777,38.13333333333333,63.66866658528646,1392.2666666666667,48.24444444444445,0.28888888888888886,44.46666666666667,66.67557847764758,1390.7333333333333,41.46666666666667,0.4,41.044444444444444,57.547022332085504,1458.0666666666666,48.91111111111111,0.3333333333333333,45.24444444444445,63.70991041395399,1425.4,0.0,13905.0,2255.0,1.9555555555555555,7.844444444444444,104.42222222222222,23705223011.133335,0.0,13901.0,2259.0,1.3111111111111111,6.955555555555556,102.57777777777778,21764982683.711113,0.0,13893.0,2267.0,1.7777777777777777,7.622222222222222,104.06666666666666,18294686754.08889,0.0,13899.0,2261.0,1.5555555555555556,9.377777777777778,105.57777777777778,19860262887.644444
