timestamp,boottime,bytes_in,bytes_out,cpu_aidle,cpu_idle,cpu_nice,cpu_system,cpu_user,cpu_wio,disk_free,load_fifteen,load_five,load_one,mem_cached,mem_free,pkts_in,pkts_out,proc_run,proc_total,Gpu0_gpu_temp,Gpu0_mem_copy_utilization,Gpu0_memory_temp,Gpu0_power_usage,Gpu0_sm_clock,Gpu1_gpu_temp,Gpu1_mem_copy_utilization,Gpu1_memory_temp,Gpu1_power_usage,Gpu1_sm_clock,Gpu2_gpu_temp,Gpu2_mem_copy_utilization,Gpu2_memory_temp,Gpu2_power_usage,Gpu2_sm_clock,Gpu3_gpu_temp,Gpu3_mem_copy_utilization,Gpu3_memory_temp,Gpu3_power_usage,Gpu3_sm_clock,Gpu0_current_clock_throttle_reasons,Gpu0_fb_free,Gpu0_fb_used,Gpu0_gpu_util_samples,Gpu0_gpu_utilization,Gpu0_nvlink_bandwidth_total,Gpu0_total_energy_consumption,Gpu1_current_clock_throttle_reasons,Gpu1_fb_free,Gpu1_fb_used,Gpu1_gpu_util_samples,Gpu1_gpu_utilization,Gpu1_nvlink_bandwidth_total,Gpu1_total_energy_consumption,Gpu2_current_clock_throttle_reasons,Gpu2_fb_free,Gpu2_fb_used,Gpu2_gpu_util_samples,Gpu2_gpu_utilization,Gpu2_nvlink_bandwidth_total,Gpu2_total_energy_consumption,Gpu3_current_clock_throttle_reasons,Gpu3_fb_free,Gpu3_fb_used,Gpu3_gpu_util_samples,Gpu3_gpu_utilization,Gpu3_nvlink_bandwidth_total,Gpu3_total_energy_consumption,Gpu0_xid_errors
2022-09-01 02:30:00+00:00,1660034661.0,5788.652587890625,16017.107421875,99.9000015258789,99.9000015258789,0.0,0.0,0.0,0.0,1136.6844482421875,0.08500000089406967,0.09100000075995922,0.0789999993517995,2456756.0,310600600.0,46.99749946594238,95.58249855041504,0.125,1715.125,35.044444444444444,0.0,33.0,39.95800018310547,135.0,37.0,0.0,35.0,41.44599956936307,135.0,36.0,0.0,32.08888888888889,39.426243760850696,135.0,40.0,0.0,38.0,43.92564561631944,135.0,1.0,16151.0,8.0,0.0,0.0,0.0,78278689466.53334,1.0,16151.0,8.0,0.0,0.0,0.0,81204220895.22223,1.0,16151.0,8.0,0.0,0.0,0.0,77314467547.4,1.0,16151.0,8.0,0.0,0.0,0.0,85980328181.6,
2022-09-01 02:45:00+00:00,1660034661.0,7205.57001953125,17285.6439453125,99.9000015258789,99.91000137329101,0.0,0.0,0.010000000149011612,0.0,1136.6848388671874,0.06799999922513962,0.051999999955296514,0.037000000663101676,2457792.0,310598723.5555556,58.194000244140625,108.15,0.1111111111111111,1712.4444444444443,35.2,0.0,33.08888888888889,39.93586680094401,135.0,37.15555555555556,0.0,34.91111111111111,41.44959962632921,135.0,35.888888888888886,0.0,32.17777777777778,39.39359944661458,135.0,40.0,0.0,38.044444444444444,43.70302310519748,135.0,1.0,16151.0,8.0,0.0,0.0,0.0,78314562365.24445,1.0,16151.0,8.0,0.0,0.0,0.0,81241478828.0,1.0,16151.0,8.0,0.0,0.0,0.0,77349892531.31111,1.0,16151.0,8.0,0.0,0.0,0.0,86019748064.97778,
2022-09-01 03:00:00+00:00,1660034661.0,7006.7249755859375,16791.994873046875,99.9000015258789,99.9000015258789,0.0,0.0,0.0,0.0,1136.6837646484375,0.03799999952316284,0.0409999992698431,0.04699999950826168,2458767.238095238,310594243.04761904,56.38000011444092,104.8375015258789,0.1111111111111111,1715.3333333333333,35.06666666666667,0.0,33.0,39.95800018310547,135.0,37.0,0.0,34.82222222222222,41.451399654812285,135.0,35.955555555555556,0.0,32.0,39.4378658718533,135.0,40.0,0.0,38.0,43.77040100097656,135.0,1.0,16151.0,8.0,0.0,0.0,0.0,78350506950.48889,1.0,16151.0,8.0,0.0,0.0,0.0,81278769484.24445,1.0,16151.0,8.0,0.0,0.0,0.0,77385263839.82222,1.0,16151.0,8.0,0.0,0.0,0.0,86058990443.4,
2022-09-01 03:15:00+00:00,1660034661.0,7742.88212890625,17901.26171875,99.9000015258789,99.92000122070313,0.0,0.010000000149011612,0.020000000298023225,0.0,1136.6825927734376,0.011999999731779098,0.046999999321997166,0.05299999918788671,2459996.0,310594148.0,61.85600051879883,111.19200134277344,0.0,1713.5714285714287,35.68888888888889,0.0,33.31111111111111,39.95800018310547,135.0,37.46666666666667,0.0,35.0,41.46086328679865,135.0,36.17777777777778,0.0,32.6,39.43731036716037,135.0,40.422222222222224,0.0,38.44444444444444,43.947823418511284,135.0,1.0,16151.0,8.0,0.0,0.0,0.0,78386463704.86667,1.0,16151.0,8.0,0.0,0.0,0.0,81316059046.84445,1.0,16151.0,8.0,0.0,0.0,0.0,77420754360.7111,1.0,16151.0,8.0,0.0,0.0,0.0,86098442504.93333,
2022-09-01 03:30:00+00:00,1660034661.0,6697.24208984375,16343.1201171875,99.9000015258789,99.91000137329101,0.0,0.0,0.0,0.0,1136.6804443359374,0.0019999999552965165,0.03599999956786633,0.03899999968707561,2460969.411764706,310598177.88235295,53.869999694824216,102.17200164794922,0.1111111111111111,1714.3333333333333,35.70454545454545,0.0,33.38636363636363,39.93536376953125,135.0,37.52272727272727,0.0,35.04545454545455,41.47463607788086,135.0,36.25,0.0,32.63636363636363,39.457158435474746,135.0,40.61363636363637,0.0,38.61363636363637,43.970001220703125,135.0,1.0,16151.0,8.0,0.0,0.0,0.0,78421996414.93182,1.0,16151.0,8.0,0.0,0.0,0.0,81352973128.84091,1.0,16151.0,8.0,0.0,0.0,0.0,77455880767.34091,1.0,16151.0,8.0,0.0,0.0,0.0,86137582912.72728,
2022-09-01 03:45:00+00:00,1660034661.0,7121.432373046875,17664.9169921875,99.9000015258789,99.8900016784668,0.0,0.010000000149011612,0.010000000149011612,0.0,1136.679833984375,0.019999999552965164,0.06899999994784593,0.09700000062584876,2462155.294117647,310588890.35294116,57.28750133514404,106.68000221252441,0.0,1713.25,35.15217391304348,0.0,33.0,39.95800018310547,135.0,37.0,0.0,35.0,41.45023876687755,135.0,36.0,0.0,32.0,39.43617331463358,135.0,40.0,0.0,38.0,43.86152284041695,135.0,1.0,16151.0,8.0,0.0,0.0,0.0,78457948053.91304,1.0,16151.0,8.0,0.0,0.0,0.0,81390207773.36957,1.0,16151.0,8.0,0.0,0.0,0.0,77491305494.06522,1.0,16151.0,8.0,0.0,0.0,0.0,86177031392.91304,
2022-09-01 04:00:00+00:00,1660034661.0,6800.696695963542,17151.4931640625,99.9000015258789,99.92000122070313,0.0,0.0,0.0,0.0,1136.677978515625,0.01699999962002039,0.05299999937415123,0.05299999918788671,2463141.052631579,310583090.5263158,55.16833368937174,106.07833353678386,0.14285714285714285,1715.0,35.422222222222224,0.0,33.0,39.95800018310547,135.0,37.0,0.0,35.0,41.447799597846135,135.0,36.0,0.0,32.24444444444445,39.42291073269314,135.0,40.0,0.0,38.0,43.80366770426432,135.0,1.0,16151.0,8.0,0.0,0.0,0.0,78494249729.06667,1.0,16151.0,8.0,0.0,0.0,0.0,81427881422.37778,1.0,16151.0,8.0,0.0,0.0,0.0,77527136833.02222,1.0,16151.0,8.0,0.0,0.0,0.0,86216875577.8,
2022-09-01 04:15:00+00:00,1660034661.0,7681.115513392857,18477.339983258928,99.9000015258789,99.92000122070313,0.0,0.010000000149011612,0.010000000149011612,0.0,1136.67099609375,0.025999999791383743,0.09500000029802322,0.13599999900907278,2465712.0,310568256.0,60.59571511404855,114.0942862374442,0.1111111111111111,1742.6666666666667,35.91111111111111,0.0,33.422222222222224,39.95800018310547,135.0,37.666666666666664,0.0,35.22222222222222,41.459466298421226,135.0,36.333333333333336,0.0,32.84444444444444,39.45833257039388,135.0,40.666666666666664,0.0,38.51111111111111,43.9649789598253,135.0,1.0,16151.0,8.0,0.0,0.0,0.0,78530161090.26666,1.0,16151.0,8.0,0.0,0.0,0.0,81465142613.2,1.0,16151.0,8.0,0.0,0.0,0.0,77562596846.33333,1.0,16151.0,8.0,0.0,0.0,0.0,86256364876.88889,
2022-09-01 04:30:00+00:00,1660034661.0,7038.255126953125,16933.6650390625,99.9000015258789,99.9000015258789,0.0,0.0,0.010000000149011612,0.0,1136.6648193359374,0.012999999709427357,0.028999999910593034,0.016000000387430192,2468169.1428571427,310573508.5714286,56.52250099182129,105.71500015258789,0.0,1714.0,35.82222222222222,0.0,33.333333333333336,39.9574223836263,135.0,37.48888888888889,0.0,35.044444444444444,41.442488521999785,135.0,36.15555555555556,0.0,32.62222222222222,39.45495478312174,135.0,40.51111111111111,0.0,38.46666666666667,43.970001220703125,135.0,1.0,16151.0,8.0,0.0,0.0,0.0,78566100553.66667,1.0,16151.0,8.0,0.0,0.0,0.0,81502466582.33333,1.0,16151.0,8.0,0.0,0.0,0.0,77598118133.95555,1.0,16151.0,8.0,0.0,0.0,0.0,86295920362.02222,
2022-09-01 04:45:00+00:00,1660034661.0,26189.311767578125,18386.621215820312,99.9000015258789,99.9000015258789,0.0,0.010000000149011612,0.010000000149011612,0.0,1136.665625,0.005999999865889549,0.04900000002235174,0.05199999921023846,2469187.5555555555,310584241.7777778,99.80874824523926,127.32999992370605,0.08333333333333333,1713.5,35.06666666666667,0.0,33.0,39.95800018310547,135.0,37.0,0.0,35.0,41.448999616834854,135.0,36.0,0.0,32.0,39.42679926554362,135.0,40.0,0.0,38.0,43.870201110839844,135.0,1.0,16151.0,8.0,0.0,0.0,0.0,78602088590.22223,1.0,16151.0,8.0,0.0,0.0,0.0,81539753455.2889,1.0,16151.0,8.0,0.0,0.0,0.0,77633590905.77777,1.0,16151.0,8.0,0.0,0.0,0.0,86335461776.0,
2022-09-01 05:00:00+00:00,1660034661.0,6643.05,17323.6037109375,99.9000015258789,99.9000015258789,0.0,0.0,0.0,0.0,1136.66416015625,0.011999999731779098,0.06400000024586916,0.1170000011101365,2470211.5555555555,310580810.6666667,53.577999877929685,105.22799835205078,0.0,1716.0,35.15555555555556,0.0,33.0,39.95800018310547,135.0,37.0,0.0,35.0,41.447799597846135,135.0,36.0,0.0,32.31111111111111,39.458888075086804,135.0,40.0,0.0,38.0,43.92564561631944,135.0,1.0,16151.0,8.0,0.0,0.0,0.0,78638050809.08888,1.0,16151.0,8.0,0.0,0.0,0.0,81577043291.62222,1.0,16151.0,8.0,0.0,0.0,0.0,77669056510.51111,1.0,16151.0,8.0,0.0,0.0,0.0,86374895669.35556,
2022-09-01 05:15:00+00:00,1660034661.0,7902.884765625,17978.840087890625,99.9000015258789,99.9000015258789,0.0,0.010000000149011612,0.010000000149011612,0.0,1136.6639404296875,0.009999999776482582,0.0439999995753169,0.025999999418854714,2472555.789473684,310575498.1052632,62.77500057220459,111.32749938964844,0.1,1713.4,36.0,0.0,33.666666666666664,39.95800018310547,135.0,37.91111111111111,0.0,35.111111111111114,41.44659957885742,135.0,36.31111111111111,0.0,33.0,39.458888075086804,135.0,40.888888888888886,0.0,38.84444444444444,43.970001220703125,135.0,1.0,16151.0,8.0,0.0,0.0,0.0,78673961669.22223,1.0,16151.0,8.0,0.0,0.0,0.0,81614331619.84445,1.0,16151.0,8.0,0.0,0.0,0.0,77704545390.62222,1.0,16151.0,8.0,0.0,0.0,0.0,86414430091.04445,
2022-09-01 05:30:00+00:00,1660034661.0,7095.869873046875,17080.794921875,99.9000015258789,99.91000137329101,0.0,0.0,0.0,0.0,1136.6619873046875,0.0019999999552965165,0.0439999995753169,0.058999999240040776,2475184.9411764704,310565673.4117647,57.19999980926514,106.46750068664551,0.5,1715.5,35.62222222222222,0.0,33.111111111111114,39.95800018310547,135.0,37.37777777777778,0.0,35.0,41.44659957885742,135.0,36.0,0.0,32.51111111111111,39.44671045939128,135.0,40.333333333333336,0.0,38.37777777777778,43.947823418511284,135.0,1.0,16151.0,8.0,0.0,0.0,0.0,78709874752.22223,1.0,16151.0,8.0,0.0,0.0,0.0,81651597718.2889,1.0,16151.0,8.0,0.0,0.0,0.0,77740012715.2,1.0,16151.0,8.0,0.0,0.0,0.0,86453954785.95555,
2022-09-01 05:45:00+00:00,1660034661.0,9597.4873046875,17389.455915178572,99.9000015258789,99.9000015258789,0.0,0.010000000149011612,0.010000000149011612,0.0,1136.6617919921875,0.0009999999776482583,0.026999999396502973,0.023999999836087228,2479540.705882353,310561912.4705882,64.52571378435407,110.08000074114118,0.0,1713.2857142857142,35.13333333333333,0.0,33.0,39.95800018310547,135.0,37.0,0.0,35.0,41.450199635823566,135.0,36.0,0.0,32.111111111111114,39.45666605631511,135.0,40.0,0.0,38.0,43.88129001193576,135.0,1.0,16151.0,8.0,0.0,0.0,0.0,78745810945.24445,1.0,16151.0,8.0,0.0,0.0,0.0,81688857252.15555,1.0,16151.0,8.0,0.0,0.0,0.0,77775462747.13333,1.0,16151.0,8.0,0.0,0.0,0.0,86493446477.33333,
2022-09-01 06:00:00+00:00,1660034661.0,5683.68994140625,15363.949951171875,99.9000015258789,99.91000137329101,0.0,0.0,0.010000000149011612,0.0,1136.6608154296875,0.004999999888241291,0.0409999992698431,0.04800000060349703,2480566.4,310558582.4,46.32499980926514,94.90499877929688,0.0,1715.5714285714287,35.51111111111111,0.0,33.0,39.95800018310547,135.0,37.08888888888889,0.0,35.0,41.45199966430664,135.0,36.0,0.0,32.53333333333333,39.436754862467446,135.0,40.0,0.0,38.0,43.95891231960721,135.0,1.0,16151.0,8.0,0.0,0.0,0.0,78781744969.35556,1.0,16151.0,8.0,0.0,0.0,0.0,81726148082.13333,1.0,16151.0,8.0,0.0,0.0,0.0,77810933886.77777,1.0,16151.0,8.0,0.0,0.0,0.0,86532933089.66667,
2022-09-01 06:15:00+00:00,1660034661.0,7775.117431640625,19740.7001953125,99.9000015258789,99.9000015258789,0.0,0.010000000149011612,0.020000000298023225,0.0,1136.658203125,0.0470000009983778,0.12300000097602606,0.14499999973922967,2481957.6470588236,310547173.64705884,57.19000053405762,122.34749984741211,0.1,1739.5,36.0,0.0,33.70454545454545,39.95800018310547,135.0,38.0,0.0,35.18181818181818,41.446476849642664,135.0,36.27272727272727,0.0,33.0,39.45886282487349,135.0,41.0,0.0,38.97727272727273,43.95586481961337,135.0,1.0,16151.0,8.0,0.0,0.0,0.0,78817274725.27272,1.0,16151.0,8.0,0.0,0.0,0.0,81762992205.0,1.0,16151.0,8.0,0.0,0.0,0.0,77846002390.27272,1.0,16151.0,8.0,0.0,0.0,0.0,86572007681.95454,
2022-09-01 06:30:00+00:00,1660034661.0,5916.126790364583,15616.293294270834,99.9000015258789,99.92000122070313,0.0,0.0,0.0,0.0,1136.657763671875,0.09600000008940697,0.1369999997317791,0.11499999929219484,2483618.1333333333,310548586.6666667,48.676666259765625,98.01666768391927,0.1,1714.4,35.391304347826086,0.0,33.04347826086956,39.93634796142578,135.0,37.28260869565217,0.0,35.0,41.44671697201936,135.0,36.0,0.0,32.369565217391305,39.44591248553732,135.0,40.21739130434783,0.0,38.26086956521739,43.850675002388336,135.0,1.0,16151.0,8.0,0.0,0.0,0.0,78853229664.69565,1.0,16151.0,8.0,0.0,0.0,0.0,81800263702.41304,1.0,16151.0,8.0,0.0,0.0,0.0,77881475793.47826,1.0,16151.0,8.0,0.0,0.0,0.0,86611539494.26086,
2022-09-01 06:45:00+00:00,1660034661.0,8597.558512369791,16929.813151041668,99.9000015258789,99.91000137329101,0.0,0.010000000149011612,0.010000000149011612,0.0,1136.656982421875,0.10199999883770942,0.12200000025331974,0.1049999998882413,2484551.111111111,310554787.5555556,52.86166636149088,101.63666661580403,0.0,1713.0,35.044444444444444,0.0,33.0,39.924800109863284,135.0,37.0,0.0,35.0,41.448999616834854,135.0,36.0,0.0,32.17777777777778,39.426243760850696,135.0,40.0,0.0,38.0,43.848023308648,135.0,1.0,16151.0,8.0,0.0,0.0,0.0,78889548933.8,1.0,16151.0,8.0,0.0,0.0,0.0,81837954707.62222,1.0,16151.0,8.0,0.0,0.0,0.0,77917321547.77777,1.0,16151.0,8.0,0.0,0.0,0.0,86651420301.48889,
2022-09-01 07:00:00+00:00,1660034661.0,6153.5474853515625,17698.03466796875,99.9000015258789,99.9000015258789,0.0,0.0,0.010000000149011612,0.0,1136.655615234375,0.05899999961256981,0.04199999999254942,0.03799999970942736,2485668.0,310544708.0,50.20249938964844,105.96750068664551,0.14285714285714285,1714.5714285714287,35.333333333333336,0.0,33.0,39.94693349202474,135.0,37.15555555555556,0.0,35.0,41.44784418741862,135.0,36.0,0.0,32.53333333333333,39.45833257039388,135.0,40.0,0.0,38.0,43.947823418511284,135.0,1.0,16151.0,8.0,0.0,0.0,0.0,78925463914.6,1.0,16151.0,8.0,0.0,0.0,0.0,81875276821.11111,1.0,16151.0,8.0,0.0,0.0,0.0,77952828062.02222,1.0,16151.0,8.0,0.0,0.0,0.0,86690932334.13333,
2022-09-01 07:15:00+00:00,1660034661.0,7451.333251953125,17636.6484375,99.9000015258789,99.91000137329101,0.0,0.010000000149011612,0.020000000298023225,0.0,1136.654443359375,0.015999999642372132,0.0400000000372529,0.05700000002980232,2486709.8947368423,310549965.4736842,59.888333002726235,109.65500005086263,0.2222222222222222,1715.0,35.51111111111111,0.0,33.022222222222226,39.95800018310547,135.0,37.266666666666666,0.0,35.0,41.450199635823566,135.0,36.0,0.0,32.44444444444444,39.44893247816298,135.0,40.0,0.0,38.0,43.88129001193576,135.0,1.0,16151.0,8.0,0.0,0.0,0.0,78961398896.62222,1.0,16151.0,8.0,0.0,0.0,0.0,81912538642.37778,1.0,16151.0,8.0,0.0,0.0,0.0,77988269765.4,1.0,16151.0,8.0,0.0,0.0,0.0,86730362952.97778,
2022-09-01 07:30:00+00:00,1660034661.0,6967.516015625,17381.88203125,99.9000015258789,99.92000122070313,0.0,0.0,0.010000000149011612,0.0,1136.652783203125,0.0029999999329447745,0.03999999910593033,0.04700000025331974,2487722.6666666665,310549806.2222222,56.55,107.28199768066406,0.0,1714.125,35.31111111111111,0.0,33.0,39.94693349202474,135.0,37.266666666666666,0.0,35.0,41.447799597846135,135.0,36.0,0.0,32.266666666666666,39.459999084472656,135.0,40.0,0.0,38.0,43.92564561631944,135.0,1.0,16151.0,8.0,0.0,0.0,0.0,78997369100.93333,1.0,16151.0,8.0,0.0,0.0,0.0,81949806072.91112,1.0,16151.0,8.0,0.0,0.0,0.0,78023735978.7111,1.0,16151.0,8.0,0.0,0.0,0.0,86769859888.46666,
