timestamp,boottime,bytes_in,bytes_out,cpu_aidle,cpu_idle,cpu_nice,cpu_system,cpu_user,cpu_wio,disk_free,load_fifteen,load_five,load_one,mem_buffers,mem_cached,mem_free,part_max_used,pkts_in,pkts_out,proc_run,proc_total,swap_free,Gpu0_gpu_temp,Gpu0_mem_copy_utilization,Gpu0_memory_temp,Gpu0_power_usage,Gpu0_sm_clock,Gpu1_gpu_temp,Gpu1_mem_copy_utilization,Gpu1_memory_temp,Gpu1_power_usage,Gpu1_sm_clock,Gpu2_gpu_temp,Gpu2_mem_copy_utilization,Gpu2_memory_temp,Gpu2_power_usage,Gpu2_sm_clock,Gpu3_gpu_temp,Gpu3_mem_copy_utilization,Gpu3_memory_temp,Gpu3_power_usage,Gpu3_sm_clock,Gpu0_current_clock_throttle_reasons,Gpu0_fb_free,Gpu0_fb_used,Gpu0_gpu_util_samples,Gpu0_gpu_utilization,Gpu0_nvlink_bandwidth_total,Gpu0_total_energy_consumption,Gpu1_current_clock_throttle_reasons,Gpu1_fb_free,Gpu1_fb_used,Gpu1_gpu_util_samples,Gpu1_gpu_utilization,Gpu1_nvlink_bandwidth_total,Gpu1_total_energy_consumption,Gpu2_current_clock_throttle_reasons,Gpu2_fb_free,Gpu2_fb_used,Gpu2_gpu_util_samples,Gpu2_gpu_utilization,Gpu2_nvlink_bandwidth_total,Gpu2_total_energy_consumption,Gpu3_current_clock_throttle_reasons,Gpu3_fb_free,Gpu3_fb_used,Gpu3_gpu_util_samples,Gpu3_gpu_utilization,Gpu3_nvlink_bandwidth_total,Gpu3_total_energy_consumption,Gpu0_xid_errors,Gpu1_xid_errors,Gpu2_xid_errors,Gpu3_xid_errors
2022-09-16 15:15:00+00:00,1657003792.0,6901.336751302083,17644.79833984375,88.19999694824219,96.92222171359592,0.0,0.3888888955116272,2.699999941719903,0.0,1135.2671630859375,4.390000057220459,4.2399999618530275,4.195000028610229,5696.0,5506524.8,271859372.8,41.599998474121094,55.98166592915853,108.16333389282227,3.2857142857142856,2533.4285714285716,4136896.0,34.355555555555554,2.3181818181818183,32.0,73.18751100052235,1530.0,36.06666666666667,2.2444444444444445,31.022222222222222,61.7256221347385,1360.4444444444443,32.22222222222222,2.4,30.044444444444444,60.62022204928928,1351.6363636363637,39.37777777777778,2.4,35.0,63.37935528225369,1355.6,0.0,15431.09090909091,729.2727272727273,44.977777777777774,45.888888888888886,1287.9333333333334,721891861228.0667,0.0,15481.511111111111,679.1555555555556,31.155555555555555,29.8,1272.4444444444443,675457462618.091,0.0,15481.511111111111,678.6222222222223,30.08888888888889,30.133333333333333,1271.5333333333333,657523092792.2273,0.0,15485.155555555555,678.4888888888889,30.155555555555555,32.577777777777776,1271.4666666666667,665680725220.9778,31.0,31.0,31.0,31.0
2022-09-16 15:30:00+00:00,1657003792.0,6698.46484375,17819.02001953125,88.19999694824219,96.8999993460519,0.0,0.3571428656578064,2.7285713808877126,0.0,1135.2659912109375,4.237999963760376,4.1769999980926515,4.229000043869019,5696.0,5507632.0,271710748.0,41.599998474121094,54.06500053405762,105.25,4.222222222222222,2534.5555555555557,4136896.0,34.55555555555556,2.422222222222222,32.0,74.66940019395616,1530.0,36.022222222222226,2.533333333333333,31.0,60.886266496446396,1341.0666666666666,32.2,2.1818181818181817,30.0,59.919318199157715,1331.3777777777777,39.37777777777778,2.3863636363636362,34.955555555555556,61.673332892523874,1345.911111111111,0.0,15431.333333333334,725.3777777777777,44.68888888888889,44.55555555555556,1296.1777777777777,721959056943.0667,0.0,15481.244444444445,679.9555555555555,29.866666666666667,31.177777777777777,1254.4666666666667,675514103585.3864,0.0,15480.844444444445,678.8444444444444,29.8,32.13636363636363,1253.5111111111112,657577505027.2222,0.0,15480.844444444445,678.8444444444444,29.931818181818183,31.866666666666667,1253.5555555555557,665736393904.289,31.0,31.0,31.0,31.0
2022-09-16 15:45:00+00:00,1657003792.0,7704.986653645833,17812.545247395832,88.24444410536024,96.94444444444444,0.0,0.36666667461395264,2.677777740690443,0.0,1135.2652099609375,4.212222152286106,4.242222256130642,4.297777864668104,5696.0,5508540.8,271573289.6,41.599998474121094,61.35000038146973,111.84499994913737,3.7142857142857144,2534.1428571428573,4136896.0,34.53333333333333,2.2888888888888888,32.0,73.94215579562717,1530.0,36.2,2.2666666666666666,31.11111111111111,61.387244584825304,1370.1333333333334,32.17777777777778,2.066666666666667,30.0,59.37137798733181,1350.7555555555555,39.37777777777778,2.511111111111111,34.93333333333333,59.60502183702257,1345.911111111111,0.0,15432.177777777777,719.6888888888889,44.53333333333333,42.17777777777778,1278.2,722025977494.4445,0.0,15482.177777777777,678.9333333333333,30.066666666666666,28.733333333333334,1252.088888888889,675569520282.7333,0.0,15482.133333333333,677.8666666666667,30.822222222222223,31.8,1247.590909090909,657631687457.1777,0.0,15482.08888888889,677.8666666666667,31.31111111111111,33.022222222222226,1251.1777777777777,665792064043.0444,31.0,31.0,31.0,31.0
2022-09-16 16:00:00+00:00,1657003792.0,17141.721330915178,22122.872907366072,88.30000305175781,96.89091075550427,0.0,0.31818182224577124,2.7818181866949256,0.0,1135.26357421875,4.139000010490418,4.13600001335144,4.348000001907349,5696.0,6048270.222222222,276113934.2222222,41.599998474121094,69.61571339198521,121.67285919189453,7.1,2531.2,4136896.0,34.8,2.3777777777777778,32.111111111111114,79.17002326117621,1449.911111111111,36.955555555555556,1.4444444444444444,32.333333333333336,67.66726659138997,1351.5111111111112,33.24444444444445,2.3333333333333335,30.933333333333334,69.76653289794922,1350.0444444444445,40.68888888888889,2.0444444444444443,35.8,74.22162178887261,1339.9333333333334,0.06666666666666667,13981.111111111111,2251.9555555555557,26.6,23.77777777777778,951.5555555555555,722092564224.6444,0.1111111111111111,13995.6,2037.9777777777779,20.844444444444445,25.244444444444444,943.9333333333333,675627085252.3112,0.08888888888888889,13996.08888888889,2163.822222222222,20.77777777777778,21.377777777777776,942.4,657687520094.289,0.24444444444444444,14060.622222222222,2163.866666666667,20.822222222222223,19.733333333333334,943.5555555555555,665849380719.8445,31.0,31.0,31.0,31.0
2022-09-16 16:15:00+00:00,1657003792.0,9092.492431640625,25928.651123046875,88.30000305175781,96.2933339436849,0.0,0.26000000586112343,3.4266666730244952,0.0,1135.260009765625,4.573333382606506,4.953333298365275,5.3208333651224775,5696.0,6420348.952380952,273518683.4285714,41.599998474121094,68.1012511253357,130.38749885559082,4.3,2556.3,4136896.0,34.84444444444444,1.7555555555555555,32.51111111111111,73.38926595052084,1474.911111111111,38.022222222222226,3.466666666666667,33.13333333333333,69.55935533311632,1458.4222222222222,34.266666666666666,2.3555555555555556,31.955555555555556,63.952355194091794,1462.7111111111112,41.93333333333333,2.7555555555555555,36.93333333333333,67.79611104329427,1467.6,0.0,13212.644444444444,2921.3555555555554,16.377777777777776,12.022222222222222,725.8888888888889,722160541679.5778,0.08888888888888889,13212.822222222223,2882.3333333333335,16.155555555555555,14.688888888888888,714.2222222222222,675693324526.711,0.0,13213.0,2947.0,15.11111111111111,20.91111111111111,721.0888888888888,657752273928.2444,0.0,13229.222222222223,2947.177777777778,14.777777777777779,14.644444444444444,714.2666666666667,665915396218.0889,31.0,31.0,31.0,31.0
2022-09-16 16:30:00+00:00,1657003792.0,7775.096130371094,23644.6826171875,88.30000305175781,96.2000015258789,0.0,0.2150000035762787,3.589999997615814,0.0,1135.260791015625,4.9515383793757515,5.3076923076923075,5.776923032907339,5696.0,6434568.7272727275,274264436.3636364,41.599998474121094,62.11124897003174,119.88249778747559,4.111111111111111,2532.3333333333335,4136896.0,34.733333333333334,3.0,32.51111111111111,76.87931128607856,1482.4888888888888,38.31111111111111,2.1333333333333333,33.333333333333336,74.95177756415472,1469.1333333333334,34.13333333333333,4.2444444444444445,31.91111111111111,79.02084418402778,1467.4,41.91111111111111,2.3777777777777778,36.91111111111111,64.77539935641819,1471.9333333333334,0.0,13147.933333333332,3041.7555555555555,15.555555555555555,12.488888888888889,714.3777777777777,722228442531.1333,0.0,13148.111111111111,3165.6222222222223,15.155555555555555,16.977777777777778,668.7111111111111,675759694149.5555,0.0,13093.133333333333,3066.866666666667,16.177777777777777,18.954545454545453,670.6888888888889,657817150204.1555,0.26666666666666666,13203.444444444445,3067.0444444444443,15.8,15.844444444444445,669.0222222222222,665981667578.8,31.0,31.0,31.0,31.0
2022-09-16 16:45:00+00:00,1657003792.0,8201.29501953125,24268.708203125,88.30000305175781,96.26111263699002,0.0,0.22777778282761574,3.5,0.0,1135.260986328125,4.879090959375555,4.887272791428999,5.176363684914329,5696.0,6449697.523809524,273980513.52380955,41.599998474121094,64.35100021362305,120.23499908447266,8.0,2531.875,4136896.0,34.86666666666667,2.2888888888888888,32.28888888888889,66.02448916965061,1465.1333333333334,38.68888888888889,3.311111111111111,33.13333333333333,79.93468882242838,1478.088888888889,34.111111111111114,2.311111111111111,31.866666666666667,79.43342098659939,1463.7727272727273,41.82222222222222,3.7777777777777777,36.733333333333334,64.28788867526585,1460.2888888888888,0.0,12908.288888888888,3121.711111111111,15.88888888888889,13.688888888888888,688.8666666666667,722296280425.8667,0.0,12908.377777777778,3106.2,15.822222222222223,14.044444444444444,722.1333333333333,675826549205.6666,0.0,13012.466666666667,3147.5333333333333,14.844444444444445,15.066666666666666,721.4,657881961279.7778,0.08888888888888889,12969.933333333332,3147.6222222222223,16.133333333333333,18.68888888888889,722.2666666666667,666047915049.4667,31.0,31.0,31.0,31.0
2022-09-16 17:00:00+00:00,1657003792.0,7336.65810546875,24555.8578125,88.30000305175781,96.22222349378798,0.0,0.23333333763811323,3.544444441795349,0.0,1135.259765625,4.762000036239624,4.6980000019073485,4.731000089645386,5696.0,6459767.2727272725,273449338.1818182,41.599998474121094,57.79600067138672,114.75800170898438,3.727272727272727,2533.7272727272725,4136896.0,34.91111111111111,2.0444444444444443,32.77777777777778,75.06504474216037,1483.8222222222223,38.46666666666667,2.4444444444444446,33.22222222222222,77.94562233818903,1510.2888888888888,34.37777777777778,2.111111111111111,31.955555555555556,82.57064387003581,1493.7555555555555,41.75555555555555,3.422222222222222,36.8,74.6677114698622,1465.2444444444445,0.0,13174.2,3011.5777777777776,16.155555555555555,17.022222222222222,726.7333333333333,722364254693.0667,0.17777777777777778,13174.2,3097.177777777778,16.08888888888889,19.822222222222223,700.2222222222222,675893684457.0,0.08888888888888889,13177.933333333332,2982.0666666666666,16.155555555555555,20.666666666666668,730.7333333333333,657946774773.6888,0.17777777777777778,12977.4,2982.0666666666666,16.22222222222222,16.377777777777776,699.0222222222222,666113779144.1555,31.0,31.0,31.0,31.0
2022-09-16 17:15:00+00:00,1657003792.0,7709.089983258928,23182.624162946428,88.30000305175781,96.18235464657054,0.0,0.23529412159148386,3.588235280093025,0.0,1135.2580261230469,4.659999990463257,4.67000002861023,4.868000030517578,5696.0,6427163.428571428,273886784.0,41.599998474121094,59.82571465628488,116.16571480887276,5.142857142857143,2533.285714285714,4136896.0,34.62222222222222,3.4,32.4,68.60460069444444,1456.088888888889,38.666666666666664,2.488888888888889,33.022222222222226,73.25219972398546,1487.9777777777779,34.28888888888889,4.377777777777778,31.866666666666667,76.37828792995877,1469.4,42.355555555555554,6.822222222222222,36.733333333333334,69.4813111199273,1466.9777777777779,0.0,12882.022222222222,3251.9777777777776,16.08888888888889,15.266666666666667,733.5555555555555,722432383233.4222,0.26666666666666666,12882.2,2959.9777777777776,15.355555555555556,18.355555555555554,715.5333333333333,675960696320.6888,0.0,12908.377777777778,3251.6222222222223,16.866666666666667,22.4,714.7555555555556,658012492966.4,0.0,12981.933333333332,3251.8,17.066666666666666,25.733333333333334,715.7333333333333,666180266511.7556,31.0,31.0,31.0,31.0
2022-09-16 17:30:00+00:00,1657003792.0,21049.03876953125,26839.92470703125,88.30000305175781,98.19285855974469,0.0,0.13571428773658617,1.642857136470931,0.0,1135.2644958496094,3.955833375453949,3.2199999590714774,2.509999940171838,5696.0,5493354.666666667,284571227.4285714,41.599998474121094,72.14899940490723,126.19100036621094,1.0,2487.0,4136896.0,31.866666666666667,4.4222222222222225,30.022222222222222,58.29844462076823,667.0666666666667,34.17777777777778,0.8222222222222222,30.044444444444444,51.9558218214247,641.5555555555555,31.4,1.1333333333333333,29.11111111111111,57.33186543782552,629.5555555555555,38.044444444444444,1.6888888888888889,33.53333333333333,51.496178436279294,646.3777777777777,0.6,14861.377777777778,1313.2444444444445,6.177777777777778,10.622222222222222,278.7111111111111,722494877940.4222,0.6222222222222222,14947.666666666666,989.5555555555555,5.7555555555555555,8.311111111111112,284.84444444444443,676021716072.6,0.6222222222222222,14947.577777777778,1211.888888888889,6.111111111111111,8.311111111111112,295.8,658071708366.2222,0.7777777777777778,14986.733333333334,1211.888888888889,6.488888888888889,9.0,284.9111111111111,666240677188.7778,31.0,31.0,31.0,31.0
2022-09-16 17:45:00+00:00,1657003792.0,7897.61982421875,18310.95390625,88.30000305175781,99.88889058430989,0.0,0.011111111276679568,0.022222222553359136,0.0,1135.2647705078125,1.6299999952316284,0.2933333259489801,0.054444443848398,5696.0,4914575.05882353,292081859.7647059,41.599998474121094,62.85600051879883,114.94600219726563,0.0,2457.4444444444443,4136896.0,29.0,0.0,27.88888888888889,41.89959996541341,135.0,31.0,0.0,27.4,40.89464518229167,135.0,29.0,0.0,27.0,39.92808837890625,135.0,35.0,0.0,31.0,39.62215643988715,135.0,1.0,16151.0,8.0,0.0,0.0,0.0,722535497834.2,1.0,16151.0,8.0,0.0,0.0,0.0,676060503161.5333,1.0,16151.0,8.0,0.0,0.0,0.0,658109618003.5778,1.0,16151.0,8.0,0.0,0.0,0.0,666278569610.2,31.0,31.0,31.0,31.0
2022-09-16 18:00:00+00:00,1657003792.0,8033.5900390625,18001.40390625,88.30000305175781,99.45714460100446,0.0,0.014285714498588018,0.44285712923322407,0.0,1135.262548828125,0.6600000091961452,0.12999999736036574,0.2928571464227779,5696.0,4917620.705882353,291999747.7647059,41.599998474121094,52.668000030517575,107.4540008544922,0.4444444444444444,2466.222222222222,4136896.0,29.0,0.0,27.977777777777778,41.89959996541341,135.0,31.022222222222222,0.0,27.288888888888888,41.19533403184679,161.15555555555557,29.022222222222222,0.0,27.0,39.93033269246419,161.15555555555557,35.0,0.0,31.0,39.85902269151476,135.0,1.0,16151.0,8.377777777777778,0.0,0.0,0.044444444444444446,722573239775.2667,1.0,16151.0,15.555555555555555,0.0,0.0,0.0,676097236486.5778,1.0,16150.955555555556,8.066666666666666,0.0,0.0,0.0,658145588161.8445,1.0,16143.466666666667,8.066666666666666,0.0,0.0,0.0,666314163537.6444,31.0,31.0,31.0,31.0
2022-09-16 18:15:00+00:00,1657003792.0,495482.14563630754,40531.15419407895,88.30000305175781,92.40500068664551,0.0,0.6250000052154064,6.950000089779496,0.0,1135.25048828125,3.289615429364718,5.788846201621569,9.531153853123005,5696.0,5656499.2,281038442.6666667,41.599998474121094,385.6363157975046,328.8752630133378,4.2,2558.1,4136896.0,31.933333333333334,2.088888888888889,29.77777777777778,56.0256219651964,1312.0,34.422222222222224,0.0,29.977777777777778,54.944933319091795,1313.6666666666667,31.288888888888888,2.311111111111111,29.133333333333333,53.30808842976888,1314.5111111111112,38.422222222222224,0.0,33.82222222222222,59.445999993218315,1318.0,0.0,15159.91111111111,1000.0888888888888,0.17777777777777778,1.9555555555555555,10.555555555555555,722617744959.289,0.0,15159.91111111111,980.5777777777778,0.13333333333333333,0.35555555555555557,12.155555555555555,676140605032.1333,0.0,15159.91111111111,1000.0888888888888,0.35555555555555557,1.7777777777777777,9.822222222222223,658188018363.0222,0.0,15179.422222222222,1000.0888888888888,0.35555555555555557,0.6444444444444445,12.155555555555555,666356953905.2,31.0,31.0,31.0,31.0
2022-09-16 18:30:00+00:00,1657003792.0,795998.4446614584,54877.382703993055,88.30000305175781,93.51875066757202,0.0,0.5812500067986548,5.881250028498471,0.0,1135.2522216796874,5.990909099578857,7.93363636190241,9.596363696185024,5696.0,5745558.4,278694643.2,41.599998474121094,588.3044367896186,466.0250061882867,8.333333333333334,2533.3333333333335,4136896.0,32.08888888888889,1.8222222222222222,29.977777777777778,56.86240039401584,1312.0,34.53333333333333,1.9111111111111112,30.511111111111113,57.28184432983399,1312.0,31.333333333333332,1.8222222222222222,29.266666666666666,55.09371066623264,1321.6888888888889,38.77777777777778,0.0,34.08888888888889,55.036266242133244,1321.6888888888889,0.0,14873.955555555556,1286.0444444444445,0.35555555555555557,1.7272727272727273,17.08888888888889,722668615902.9111,0.0,14873.955555555556,1278.909090909091,0.4444444444444444,0.0,9.977777777777778,676190104312.659,0.0,14873.955555555556,1286.0444444444445,0.5333333333333333,0.0,9.666666666666666,658236642168.0,0.0,14881.333333333334,1286.0444444444445,0.37777777777777777,0.0,10.044444444444444,666406716120.1777,31.0,31.0,31.0,31.0
