timestamp,boottime,bytes_in,bytes_out,cpu_aidle,cpu_idle,cpu_nice,cpu_system,cpu_user,cpu_wio,disk_free,load_fifteen,load_five,load_one,mem_cached,mem_free,pkts_in,pkts_out,proc_run,proc_total,Gpu0_gpu_temp,Gpu0_mem_copy_utilization,Gpu0_memory_temp,Gpu0_power_usage,Gpu0_sm_clock,Gpu1_gpu_temp,Gpu1_mem_copy_utilization,Gpu1_memory_temp,Gpu1_power_usage,Gpu1_sm_clock,Gpu2_gpu_temp,Gpu2_mem_copy_utilization,Gpu2_memory_temp,Gpu2_power_usage,Gpu2_sm_clock,Gpu3_gpu_temp,Gpu3_mem_copy_utilization,Gpu3_memory_temp,Gpu3_power_usage,Gpu3_sm_clock,Gpu0_current_clock_throttle_reasons,Gpu0_fb_free,Gpu0_fb_used,Gpu0_gpu_util_samples,Gpu0_gpu_utilization,Gpu0_nvlink_bandwidth_total,Gpu0_total_energy_consumption,Gpu1_current_clock_throttle_reasons,Gpu1_fb_free,Gpu1_fb_used,Gpu1_gpu_util_samples,Gpu1_gpu_utilization,Gpu1_nvlink_bandwidth_total,Gpu1_total_energy_consumption,Gpu2_current_clock_throttle_reasons,Gpu2_fb_free,Gpu2_fb_used,Gpu2_gpu_util_samples,Gpu2_gpu_utilization,Gpu2_nvlink_bandwidth_total,Gpu2_total_energy_consumption,Gpu3_current_clock_throttle_reasons,Gpu3_ecc_sbe_volatile_total,Gpu3_fb_free,Gpu3_fb_used,Gpu3_gpu_util_samples,Gpu3_gpu_utilization,Gpu3_nvlink_bandwidth_total,Gpu3_retired_pages_pending,Gpu3_retired_pages_sbe,Gpu3_total_energy_consumption
2022-09-05 23:15:00+00:00,1662384095.0,7039.757279829545,19664.268998579544,95.4000015258789,99.06999893188477,0.0,0.30000001192092896,0.6100000202655792,0.0,1134.364404296875,1.4299999952316285,1.2400000095367432,1.2309999942779541,2218156.8,312185081.6,56.93727285211737,110.89000077681108,1.125,1913.625,76.17777777777778,32.84444444444444,68.15555555555555,282.0291998969184,1484.6666666666667,39.31111111111111,0.0,37.13333333333333,41.20982242160373,135.0,34.977777777777774,0.0,33.0,40.76242158677843,135.0,38.0,0.0,35.355555555555554,40.7859992980957,135.0,1.511111111111111,15654.0,506.0,95.68888888888888,95.97777777777777,2234.0666666666666,3001214140.2444444,1.0,16151.0,8.0,0.0,0.0,0.0,2079865757.3555555,1.0,16151.0,8.0,0.0,0.0,0.0,2016974487.0222223,1.0,0.0,16151.0,8.0,0.0,0.0,0.0,0.0,1.0,1996403132.9333334
2022-09-05 23:30:00+00:00,1662384095.0,7090.940022786458,19890.619791666668,95.5,99.07999877929687,0.0,0.30000001192092896,0.6100000202655792,0.0,1134.363232421875,1.2849999904632567,1.2220000267028808,1.2320000171661376,2219456.0,312172848.0,57.179999033610024,109.64833196004231,1.3,1917.0,76.33333333333333,33.06666666666667,68.24444444444444,284.130667453342,1482.4444444444443,39.266666666666666,0.0,37.13333333333333,41.196600341796874,135.0,34.977777777777774,0.0,33.0,40.75762151082357,135.0,38.0,0.0,35.53333333333333,40.78539928860135,135.0,1.0666666666666667,15654.0,506.0,95.75555555555556,96.06666666666666,2235.4,3252321254.0444446,1.0,16151.0,8.0,0.0,0.0,0.0,2116929433.5555556,1.0,16151.0,8.0,0.0,0.0,0.0,2053646365.6444445,1.0,0.0,16151.0,8.0,0.0,0.0,0.0,0.0,1.0,2033073366.7777777
2022-09-05 23:45:00+00:00,1662384095.0,7039.316317471591,19742.934481534092,95.58999862670899,99.03999938964844,0.0,0.31000001132488253,0.6300000131130219,0.0,1134.3622314453125,1.237000012397766,1.2140000104904174,1.2099999785423279,2220645.6470588236,312163286.5882353,56.7218184037642,110.48090848055753,1.2,1915.0,76.24444444444444,32.977777777777774,67.88888888888889,283.6980211046007,1484.4888888888888,39.0,0.0,37.06666666666667,41.087222544352215,135.0,34.77777777777778,0.0,32.955555555555556,40.665622033013236,135.0,38.0,0.0,35.31111111111111,40.78479927910699,135.0,2.4,15654.0,506.0,95.77777777777777,96.13333333333334,2219.5333333333333,3503725469.888889,1.0,16151.0,8.0,0.0,0.0,0.0,2153972365.0444446,1.0,16151.0,8.0,0.0,0.0,0.0,2090303680.911111,1.0,0.0,16151.0,8.0,0.0,0.0,0.0,0.0,1.0,2069798552.8
2022-09-06 00:00:00+00:00,1662384095.0,6186.375413161058,18654.92683293269,95.66999740600586,99.07999877929687,0.0,0.30000001192092896,0.6100000202655792,0.0,1134.3607666015625,1.2639999866485596,1.2870000004768372,1.2799999952316283,2221881.6,312155984.0,50.51846196101262,105.02769235464243,1.3,1915.5,76.31111111111112,33.06666666666667,67.77777777777777,280.9979773627387,1483.0666666666666,39.0,0.0,37.0,40.98024478488498,135.0,34.53333333333333,0.0,32.888888888888886,40.68855514526367,135.0,38.0,0.0,35.111111111111114,40.78768827650282,135.0,2.2222222222222223,15654.0,506.0,95.73333333333333,96.24444444444444,2228.6,3755144289.4,1.0,16151.0,8.0,0.0,0.0,0.0,2190915828.6222224,1.0,16151.0,8.0,0.0,0.0,0.0,2126906440.8222222,1.0,0.0,16151.0,8.0,0.0,0.0,0.0,0.0,1.0,2106468814.0666666
2022-09-06 00:15:00+00:00,1662384095.0,6926.482821377841,20164.34197443182,95.72999877929688,99.07999877929687,0.0,0.30000001192092896,0.6200000166893005,0.0,1134.3559814453124,1.271999979019165,1.294000005722046,1.3129999876022338,2224469.3333333335,312136739.5555556,54.5009089383212,114.75363783402877,1.2,1937.5,76.4,33.06666666666667,67.95555555555555,280.39424608018663,1484.4666666666667,39.0,0.0,37.0,40.982689412434894,135.0,34.84444444444444,0.0,32.977777777777774,40.622666676839195,135.0,38.0,0.0,35.2,40.787732696533205,135.0,1.8666666666666667,15654.0,506.0,95.71111111111111,96.35555555555555,2229.5555555555557,4006794784.6222224,1.0,16151.0,8.0,0.0,0.0,0.0,2227836709.288889,1.0,16151.0,8.0,0.0,0.0,0.0,2163459963.133333,1.0,0.0,16151.0,8.0,0.0,0.0,0.0,0.0,1.0,2143167482.088889
2022-09-06 00:30:00+00:00,1662384095.0,6363.637512207031,19125.12158203125,95.80000305175781,99.07999877929687,0.0,0.30000001192092896,0.6300000131130219,0.0,1134.3488037109375,1.2879999876022339,1.2949999928474427,1.2649999976158142,2227222.4,312140336.0,51.85624980926514,107.42999935150146,1.0,1917.2,76.38636363636364,33.13333333333333,67.77272727272727,278.0414321205833,1484.159090909091,39.0,0.0,37.0,41.02354587208141,135.0,34.38636363636363,0.0,32.81818181818182,40.582522825761274,135.0,37.93181818181818,0.0,35.04545454545455,40.79131759296764,135.0,0.9090909090909091,15654.0,506.0,95.75555555555556,96.6590909090909,2228.688888888889,4255295425.181818,1.0,16151.0,8.0,0.0,0.0,0.0,2264298037.9545455,1.0,16151.0,8.0,0.0,0.0,0.0,2199625270.2954545,1.0,0.0,16151.0,8.0,0.0,0.0,0.0,0.0,1.0,2179460077.431818
2022-09-06 00:45:00+00:00,1662384095.0,6906.621276855469,19429.945068359375,95.9000015258789,99.06999893188477,0.0,0.30000001192092896,0.6100000202655792,0.0,1134.3476318359376,1.2470000028610229,1.2300000071525574,1.2120000004768372,2228310.4,312135484.8,55.832499980926514,109.26375007629395,1.3,1914.2,76.26086956521739,33.24444444444445,67.97826086956522,279.47221507196844,1483.5217391304348,39.0,0.0,37.0,40.822587966918945,135.0,34.06521739130435,0.0,32.71739130434783,40.53867423016092,135.0,37.95652173913044,0.0,35.0,40.7882602525794,135.0,1.3043478260869565,15654.0,506.0,95.75555555555556,96.82608695652173,2219.2,4506824158.26087,1.0,16151.0,8.0,0.0,0.0,0.0,2301059996.7608695,1.0,16151.0,8.0,0.0,0.0,0.0,2236048374.369565,1.0,0.0,16151.0,8.0,0.0,0.0,0.0,0.0,1.0,2216073747.195652
2022-09-06 01:00:00+00:00,1662384095.0,6300.8912353515625,18638.955322265625,95.95000076293945,99.06999893188477,0.0,0.30000001192092896,0.6100000202655792,0.0,1134.3466064453125,1.2480000019073487,1.256000018119812,1.2770000100135803,2229553.777777778,312135861.3333333,51.4512505531311,103.76749897003174,1.5555555555555556,1916.5555555555557,76.77777777777777,33.24444444444445,67.88888888888889,278.6239764743381,1484.2222222222222,39.0,0.0,37.0,40.95800069173177,135.0,34.24444444444445,0.0,32.8,40.65999984741211,135.0,37.977777777777774,0.0,35.0,40.78875495062934,135.0,2.311111111111111,15654.0,506.0,95.75555555555556,96.4888888888889,2216.2,4760805585.777778,1.0,16151.0,8.0,0.0,0.0,0.0,2338342880.0666666,1.0,16151.0,8.0,0.0,0.0,0.0,2273004957.7777777,1.0,0.0,16151.0,8.0,0.0,0.0,0.0,0.0,1.0,2253261475.4888887
2022-09-06 01:15:00+00:00,,,,96.0,99.06999893188477,0.0,0.30000001192092896,0.6100000202655792,0.0,1134.345361328125,1.2569999933242797,1.2640000104904174,1.275000011920929,2230400.0,312132928.0,,,,,75.5111111111111,33.2,67.08888888888889,277.0977110120985,1481.0,38.977777777777774,0.0,36.577777777777776,40.80282321506076,135.0,34.022222222222226,0.0,32.51111111111111,40.40431204901801,135.0,37.44444444444444,0.0,35.022222222222226,40.790110439724394,135.0,2.1333333333333333,15654.0,506.0,95.77777777777777,96.6,2208.6222222222223,5012547972.422222,1.0,16151.0,8.0,0.0,0.0,0.0,2375127033.577778,1.0,16151.0,8.0,0.0,0.0,0.0,2309448751.0,1.0,0.0,16151.0,8.0,0.0,0.0,0.0,0.0,1.0,2289877754.422222
2022-09-06 01:30:00+00:00,,,,96.08999862670899,99.07999877929687,0.0,0.30000001192092896,0.6000000238418579,0.0,1134.344189453125,1.2539999961853028,1.2400000095367432,1.227999997138977,,,,,,,75.68888888888888,33.44444444444444,67.4888888888889,274.8998236762153,1486.0444444444445,39.0,0.0,36.93333333333333,40.830756123860674,135.0,34.08888888888889,0.0,32.68888888888889,40.51922268337674,135.0,37.666666666666664,0.0,35.022222222222226,40.76911053127713,135.0,1.8666666666666667,15654.0,506.0,95.73333333333333,96.44444444444444,2208.4444444444443,5263974496.888889,1.0,16151.0,8.0,0.0,0.0,0.0,2411876746.7555556,1.0,16151.0,8.0,0.0,0.0,0.0,2345883884.9555554,1.0,0.0,16151.0,8.0,0.0,0.0,0.0,0.0,1.0,2326626967.111111
2022-09-06 01:45:00+00:00,,,,96.12999801635742,99.08999862670899,0.0,0.30000001192092896,0.6100000202655792,0.0,1134.343408203125,1.244000005722046,1.2350000143051147,1.2359999895095826,,,,,,,75.91111111111111,32.44444444444444,67.37777777777778,269.1165337456597,1485.111111111111,39.0,0.0,36.955555555555556,40.79895604451497,135.0,34.08888888888889,0.0,32.51111111111111,40.497822825113936,135.0,37.51111111111111,0.0,35.044444444444444,40.78888829549154,135.0,2.1333333333333333,15654.0,506.0,95.8,94.73333333333333,2208.9777777777776,5515497773.733334,1.0,16151.0,8.0,0.0,0.0,0.0,2448519305.5333333,1.0,16151.0,8.0,0.0,0.0,0.0,2382297555.288889,1.0,0.0,16151.0,8.0,0.0,0.0,0.0,0.0,1.0,2363297545.911111
2022-09-06 02:00:00+00:00,,,,96.19999694824219,99.08999862670899,0.0,0.30000001192092896,0.6100000202655792,0.0,1134.342041015625,1.2170000314712524,1.218000018596649,1.2399999976158143,,,,,,,75.88636363636364,33.13636363636363,67.38636363636364,281.02074813842773,1486.8636363636363,39.0,0.0,37.0,40.76704580133612,135.0,34.09090909090909,0.0,32.45454545454545,40.430864334106445,135.0,37.27272727272727,0.0,35.0,40.785362937233664,135.0,1.5454545454545454,15654.0,506.0,95.77272727272727,96.22727272727273,2196.6363636363635,5764320991.227273,1.0,16151.0,8.0,0.0,0.0,0.0,2484803499.1363635,1.0,16151.0,8.0,0.0,0.0,0.0,2418292534.4772725,1.0,0.0,16151.0,8.0,0.0,0.0,0.0,0.0,1.0,2399561052.340909
2022-09-06 02:15:00+00:00,,,,96.25,99.03999862670898,0.0,0.32000001072883605,0.6400000154972076,0.0,1134.3395751953126,1.2080000281333922,1.2490000128746033,1.2820000052452087,,,,,,,75.8913043478261,32.76086956521739,67.3913043478261,280.51817388119906,1485.7826086956522,39.0,0.0,37.0,40.751717360123344,135.0,34.0,0.0,32.15217391304348,40.45406582044519,135.0,37.30434782608695,0.0,35.0,40.79691248354705,135.0,1.6521739130434783,15654.0,506.0,95.73913043478261,94.71739130434783,2197.4565217391305,6015863064.5,1.0,16151.0,8.0,0.0,0.0,0.0,2521472372.6086955,1.0,16151.0,8.0,0.0,0.0,0.0,2454666972.0434785,1.0,0.0,16151.0,8.0,0.0,0.0,0.0,0.0,1.0,2436231459.869565
2022-09-06 02:30:00+00:00,,,,96.30000305175781,99.0999984741211,0.0,0.30000001192092896,0.6100000202655792,0.0,1134.3380126953125,1.2470000028610229,1.2879999876022339,1.296999990940094,,,,,,,76.0,33.111111111111114,67.5111111111111,284.45204162597656,1485.9333333333334,39.0,0.0,37.0,40.805734083387584,135.0,34.44444444444444,0.0,32.733333333333334,40.669466230604385,135.0,37.86666666666667,0.0,35.044444444444444,40.78713268703885,135.0,1.511111111111111,15654.0,506.0,95.77777777777777,96.73333333333333,2194.7555555555555,6269850377.911111,1.0,16151.0,8.0,0.0,0.0,0.0,2558504936.6222224,1.0,16151.0,8.0,0.0,0.0,0.0,2491455773.688889,1.0,0.0,16151.0,8.0,0.0,0.0,0.0,0.0,1.0,2473309655.2
2022-09-06 02:45:00+00:00,,,,96.35000228881836,99.08999862670899,0.0,0.30000001192092896,0.6100000202655792,0.0,1134.3364013671876,1.2110000252723694,1.1949999928474426,1.1540000081062316,,,,,,,75.88888888888889,32.82222222222222,67.55555555555556,276.72364535861544,1482.4222222222222,39.0,0.0,37.0,40.864845021565756,135.0,34.75555555555555,0.0,33.0,40.72006624009874,135.0,38.0,0.0,35.31111111111111,40.78886608547634,135.0,0.9777777777777777,15654.0,506.0,95.71111111111111,95.68888888888888,2198.9333333333334,6521559514.955556,1.0,16151.0,8.0,0.0,0.0,0.0,2595227978.822222,1.0,16151.0,8.0,0.0,0.0,0.0,2528095178.577778,1.0,0.0,16151.0,8.0,0.0,0.0,0.0,0.0,1.0,2510034488.7777777
2022-09-06 03:00:00+00:00,,,,96.4000015258789,99.06999893188477,0.0,0.30000001192092896,0.6100000202655792,0.0,1134.3366455078126,1.225000023841858,1.2709999799728393,1.2960000038146973,,,,,,,76.35555555555555,33.06666666666667,67.77777777777777,281.3637359619141,1484.6,39.0,0.0,37.0,41.03882259792752,135.0,35.0,0.0,33.0,40.77739944458008,135.0,38.0,0.0,35.82222222222222,40.78593266805013,135.0,1.4222222222222223,15654.0,506.0,95.68888888888888,96.84444444444445,2220.266666666667,6772879164.688889,1.0,16151.0,8.0,0.0,0.0,0.0,2632021167.911111,1.0,16151.0,8.0,0.0,0.0,0.0,2564708190.7555556,1.0,0.0,16151.0,8.0,0.0,0.0,0.0,0.0,1.0,2546677899.2
2022-09-06 03:15:00+00:00,,,,96.45000076293945,99.08999862670899,0.0,0.30000001192092896,0.6000000238418579,0.0,1134.3345703125,1.2390000104904175,1.2589999914169312,1.2649999976158142,,,,,,,76.4090909090909,33.11363636363637,67.77272727272727,285.20345445112747,1482.0227272727273,39.22727272727273,0.0,37.04545454545455,41.00581897388805,135.0,34.95454545454545,0.0,33.0,40.78538565202193,135.0,38.0,0.0,35.86363636363637,40.788385738026015,135.0,2.3636363636363638,15654.0,506.0,95.79545454545455,96.86363636363636,2233.777777777778,7021688648.318182,1.0,16151.0,8.0,0.0,0.0,0.0,2668514914.8636365,1.0,16151.0,8.0,0.0,0.0,0.0,2601031409.068182,1.0,0.0,16151.0,8.0,0.0,0.0,0.0,0.0,1.0,2582994212.0454545
2022-09-06 03:30:00+00:00,,,,96.5,99.0999984741211,0.0,0.30000001192092896,0.6000000238418579,0.0,1134.3328125,1.2070000052452088,1.1870000123977662,1.1579999923706055,,,,,,,75.28260869565217,32.5,66.80434782608695,271.0596519138502,1487.2391304347825,39.0,0.0,37.0,40.9335876962413,135.0,35.0,0.0,33.0,40.78534715071969,135.0,38.0,0.0,35.82608695652174,40.78536887790846,135.0,2.1739130434782608,15654.0,506.0,95.76086956521739,95.17391304347827,2233.6,7273288412.282609,1.0,16151.0,8.0,0.0,0.0,0.0,2705350167.5,1.0,16151.0,8.0,0.0,0.0,0.0,2637611591.2173915,1.0,0.0,16151.0,8.0,0.0,0.0,0.0,0.0,1.0,2619613182.695652
