timestamp,bytes_in,bytes_out,cpu_idle,cpu_system,cpu_user,disk_free,load_fifteen,load_five,load_one,mem_cached,mem_free,pkts_in,pkts_out,proc_run,proc_total,Gpu0_gpu_temp,Gpu0_memory_temp,Gpu0_power_usage,Gpu1_gpu_temp,Gpu1_memory_temp,Gpu1_power_usage,Gpu2_gpu_temp,Gpu2_memory_temp,Gpu2_power_usage,Gpu3_gpu_temp,Gpu3_memory_temp,Gpu3_power_usage,Gpu0_fb_free,Gpu0_fb_used,Gpu0_total_energy_consumption,Gpu1_fb_free,Gpu1_fb_used,Gpu1_total_energy_consumption,Gpu2_fb_free,Gpu2_fb_used,Gpu2_total_energy_consumption,Gpu3_fb_free,Gpu3_fb_used,Gpu3_total_energy_consumption
2022-09-01 02:30:00+00:00,5820.856608072917,16450.253580729168,99.9000015258789,0.010000000149011612,0.010000000149011612,1099.0146240234376,0.02999999951571226,0.09699999969452619,0.12399999890476465,3587523.0476190476,313013324.1904762,47.87000020345052,98.08000183105469,0.6,1310.8,35.111111111111114,33.06666666666667,39.393999650743275,37.71111111111111,36.17777777777778,38.519822438557945,34.86666666666667,33.0,40.390132141113284,40.0,37.977777777777774,39.91422305636936,16151.0,8.0,196673093701.82224,16151.0,8.0,193400298045.22223,16151.0,8.0,201485830398.8889,16151.0,8.0,199902185767.13333
2022-09-01 02:45:00+00:00,5973.733235677083,17795.463541666668,99.9000015258789,0.0,0.0,1099.0148193359375,0.039999999292194846,0.05999999940395355,0.04800000060349703,3588423.111111111,313011249.7777778,49.06999969482422,104.43999989827473,0.0,1307.7142857142858,35.22222222222222,33.17777777777778,39.39511066012912,37.28888888888889,36.333333333333336,38.53086675008138,34.53333333333333,33.044444444444444,40.392443339029946,40.13333333333333,37.955555555555556,39.91977810329861,16151.0,8.0,196708579227.22223,16151.0,8.0,193435012282.5778,16151.0,8.0,201522216555.71112,16151.0,8.0,199938147907.93332
2022-09-01 03:00:00+00:00,5799.943522135417,15686.460286458334,99.92000122070313,0.010000000149011612,0.010000000149011612,1099.013818359375,0.009999999776482582,0.04099999945610762,0.049000000953674315,3589500.8,313008851.2,47.54333368937174,98.28666432698567,0.25,1309.75,35.116279069767444,33.0,39.398204283280805,37.27272727272727,36.15909090909091,38.51943224126642,34.47727272727273,33.0,40.3945444280451,40.0,37.79545454545455,39.921204740350895,16151.0,8.0,196743593890.81818,16151.0,8.0,193469290575.0,16151.0,8.0,201558154119.61365,16151.0,8.0,199973667138.81818
2022-09-01 03:15:00+00:00,5794.033365885417,16390.1533203125,99.9000015258789,0.0,0.0,1099.012353515625,0.004999999888241291,0.039999999664723875,0.0680000001564622,3590494.117647059,313003474.8235294,47.526666005452476,102.45999908447266,0.14285714285714285,1308.4285714285713,35.77777777777778,33.422222222222224,39.3956662495931,37.82222222222222,36.71111111111111,38.67666668362088,34.86666666666667,33.17777777777778,40.39533233642578,40.46666666666667,38.022222222222226,39.97453375922309,16151.0,8.0,196778555784.9111,16151.0,8.0,193503507925.5111,16151.0,8.0,201593996889.84445,16151.0,8.0,200009092439.44446
2022-09-01 03:30:00+00:00,5863.75341796875,17145.899739583332,99.9000015258789,0.0,0.010000000149011612,1099.011376953125,0.0029999999329447745,0.028999999351799487,0.0259999992325902,3591448.888888889,313008010.6666667,47.93333307902018,102.00333404541016,0.3,1310.7,36.0,33.62222222222222,39.398999786376955,38.0,36.955555555555556,38.79815572102864,35.0,33.355555555555554,40.38839874267578,40.71111111111111,38.13333333333333,40.031422254774306,16151.0,8.0,196814068059.3111,16151.0,8.0,193538431350.4889,16151.0,8.0,201630357915.37778,16151.0,8.0,200045132947.06668
2022-09-01 03:45:00+00:00,5751.920084635417,15651.093424479166,99.93000106811523,0.0,0.0,1099.010400390625,0.0009999999776482583,0.009999999776482582,0.020999999716877937,3592354.1333333333,313009425.06666666,47.20666631062826,98.0066655476888,0.375,1307.5,35.391304347826086,33.08695652173913,39.39269530254862,37.65217391304348,36.71739130434783,38.626130311385445,34.84782608695652,33.0,40.38930312446926,40.0,37.97826086956522,39.9189569224482,16151.0,8.0,196849894576.4565,16151.0,8.0,193573570902.08694,16151.0,8.0,201667061481.19565,16151.0,8.0,200081428848.56522
2022-09-01 04:00:00+00:00,7580.5899658203125,20754.84765625,99.9000015258789,0.010000000149011612,0.010000000149011612,1099.0090087890626,0.02599999960511923,0.07000000029802322,0.10000000186264515,3593600.0,312999331.2,56.204999923706055,124.98750114440918,0.0,1329.142857142857,35.44444444444444,33.15555555555556,39.39233271280924,37.48888888888889,36.644444444444446,38.555733659532336,34.82222222222222,33.0,40.386087544759114,40.0,37.977777777777774,39.91237818400065,16151.0,8.0,196885642905.9111,16151.0,8.0,193608613396.6,16151.0,8.0,201703803944.22223,16151.0,8.0,200117742489.8
2022-09-01 04:15:00+00:00,5833.21337890625,16269.770182291666,99.9000015258789,0.0,0.0,1099.0073974609375,0.058999999240040776,0.06499999817460775,0.03799999952316284,3595186.285714286,312999483.4285714,48.32333246866862,97.50333404541016,0.125,1308.125,36.0,33.577777777777776,39.39399973551432,38.0,37.0,38.75453338623047,35.0,33.31111111111111,40.392443339029946,40.733333333333334,38.111111111111114,40.02977803548177,16151.0,8.0,196921183910.93332,16151.0,8.0,193643415401.5778,16151.0,8.0,201740166201.6889,16151.0,8.0,200153688558.93332
2022-09-01 04:30:00+00:00,5956.426595052083,17596.450520833332,99.91000137329101,0.010000000149011612,0.010000000149011612,1099.0067626953125,0.010999999754130841,0.034999999590218066,0.0419999998062849,3596105.6,312996054.4,48.87999979654948,100.57333374023438,0.2222222222222222,1310.3333333333333,35.888888888888886,33.62222222222222,39.397888607449005,37.86666666666667,36.8,38.73411127726237,35.0,33.22222222222222,40.39408772786458,40.51111111111111,38.044444444444444,40.00657823350694,16151.0,8.0,196956537982.55554,16151.0,8.0,193678307784.37778,16151.0,8.0,201776470631.8,16151.0,8.0,200189678545.4222
2022-09-01 04:45:00+00:00,5844.653483072917,17282.166341145832,99.92000122070313,0.0,0.0,1099.0055908203126,0.005999999865889549,0.051999999769032,0.07200000081211329,3597112.470588235,312993592.4705882,47.97333272298177,103.56000010172527,0.0,1308.2857142857142,35.15555555555556,33.0,39.3956662495931,37.13333333333333,36.2,38.518155585394965,34.68888888888889,33.0,40.39302113850911,40.0,38.0,39.91588957044814,16151.0,8.0,196991999949.28888,16151.0,8.0,193713040050.6,16151.0,8.0,201812778299.06668,16151.0,8.0,200225571376.55554
2022-09-01 05:00:00+00:00,5874.070149739583,15734.173177083334,99.9000015258789,0.0,0.0,1099.0052001953125,0.012999999709427357,0.060000000335276124,0.04199999924749136,3598012.6315789474,312991009.68421054,47.62999979654948,98.50333150227864,0.25,1309.5,35.22222222222222,33.08888888888889,39.39455507066515,37.28888888888889,36.422222222222224,38.577266693115234,34.68888888888889,33.0,40.38550974527995,40.0,37.977777777777774,39.91811158921983,16151.0,8.0,197027461996.15555,16151.0,8.0,193747700257.86667,16151.0,8.0,201849141355.13333,16151.0,8.0,200261508736.97778
2022-09-01 05:15:00+00:00,5729.156575520833,16359.003580729166,99.92000122070313,0.0,0.0,1099.0040283203125,0.0019999999552965165,0.02399999964982271,0.03599999938160181,3598900.0,312988144.0,47.186665852864586,102.18999989827473,0.0,1308.625,36.0,33.93333333333333,39.39138568531383,38.0,37.0,38.82604572989724,35.0,33.22222222222222,40.3874534260143,40.93333333333333,38.022222222222226,40.00511360168457,16151.0,8.0,197062420841.25,16151.0,8.0,193782121841.5909,16151.0,8.0,201885076220.70456,16151.0,8.0,200297044080.11365
2022-09-01 05:30:00+00:00,5849.549967447917,16091.273111979166,99.91000137329101,0.0,0.0,1099.0032470703125,0.0019999999552965165,0.02799999937415123,0.03399999979883432,3599875.7647058824,312987192.4705882,47.56999969482422,100.66666666666667,0.0,1308.5,35.644444444444446,33.266666666666666,39.39486909949261,38.0,36.86666666666667,38.636934860892914,35.0,33.0,40.39382503343665,40.4,38.0,39.91619615969451,16151.0,8.0,197097934408.67392,16151.0,8.0,193816920400.52173,16151.0,8.0,201921291339.34784,16151.0,8.0,200332905049.8913
2022-09-01 05:45:00+00:00,5725.103352864583,15615.7763671875,99.9000015258789,0.0,0.0,1099.0017822265625,0.011999999731779098,0.05399999991059303,0.08299999907612801,3600783.0588235296,312991006.11764705,47.18999989827474,97.86999766031902,0.1,1308.6,35.044444444444444,33.0,39.39677742852105,37.37777777777778,36.4,38.51100014580621,34.55555555555556,33.0,40.38493194580078,40.0,38.0,39.92033360799154,16151.0,8.0,197133761549.93332,16151.0,8.0,193852135585.6889,16151.0,8.0,201958112658.6,16151.0,8.0,200369297403.5111
2022-09-01 06:00:00+00:00,7549.7601318359375,20726.8671875,99.93000106811523,0.0,0.0,1099.006005859375,0.024999999813735484,0.09299999922513962,0.12700000032782555,3595692.0,312979376.0,55.91499996185303,124.83249855041504,0.14285714285714285,1332.4285714285713,35.53333333333333,33.044444444444444,39.40066655476888,37.68888888888889,36.77777777777778,38.65291120741102,34.733333333333334,33.0,40.39359893798828,40.022222222222226,37.955555555555556,39.91533406575521,16151.0,8.0,197169117711.6889,16151.0,8.0,193886741401.46667,16151.0,8.0,201994395352.86667,16151.0,8.0,200405156309.97778
2022-09-01 06:15:00+00:00,5976.953287760417,17272.0400390625,99.91000137329101,0.0,0.0,1098.9990234375,0.017999999783933164,0.04699999913573265,0.017999999783933164,3597568.0,312991044.0,48.460000356038414,103.49666849772136,0.1111111111111111,1308.3333333333333,36.0,34.0,39.3934438917372,38.0,37.0,38.82906672159831,35.0,33.28888888888889,40.37915412055121,41.0,38.06666666666667,40.017067125108504,16151.0,8.0,197204628290.8,16151.0,8.0,193921574084.97778,16151.0,8.0,202030698344.8889,16151.0,8.0,200441066564.6
2022-09-01 06:30:00+00:00,5973.88330078125,18083.336588541668,99.9000015258789,0.0,0.0,1098.9969482421875,0.005999999865889549,0.030999999679625034,0.054999999701976776,3600512.0,312984534.4,48.79666646321615,103.4933344523112,0.3,1310.4,35.48888888888889,33.28888888888889,39.39622183905708,37.86666666666667,36.75555555555555,38.60762235853407,34.93333333333333,33.044444444444444,40.390132141113284,40.355555555555554,38.0,39.92088911268446,16151.0,8.0,197240008411.1111,16151.0,8.0,193956547260.06668,16151.0,8.0,202067111154.22223,16151.0,8.0,200477108131.44446
2022-09-01 06:45:00+00:00,5885.13330078125,16593.843098958332,99.9000015258789,0.0,0.0,1098.9955810546876,0.0009999999776482583,0.02499999962747097,0.021999999508261682,3601548.8,312987651.2,48.06000010172526,99.4066670735677,0.25,1309.25,35.0,33.0,39.39511066012912,37.13333333333333,36.15555555555556,38.477311282687715,34.51111111111111,33.0,40.38897654215495,40.0,37.977777777777774,39.91755608452691,16151.0,8.0,197275471553.15555,16151.0,8.0,193991140466.46667,16151.0,8.0,202103339711.9111,16151.0,8.0,200512913395.13333
2022-09-01 07:00:00+00:00,5990.976725260417,17981.729817708332,99.92000122070313,0.0,0.0,1098.9959716796875,0.0019999999552965165,0.02399999964982271,0.03499999921768904,3602512.8421052634,312977306.94736844,48.95333353678385,102.50333150227864,0.125,1310.625,35.55555555555556,33.022222222222226,39.39288830227322,37.86666666666667,36.71111111111111,38.5673334757487,34.82222222222222,33.0,40.390132141113284,40.0,37.955555555555556,39.91700057983398,16151.0,8.0,197310914877.64444,16151.0,8.0,194025937749.33334,16151.0,8.0,202139764034.6889,16151.0,8.0,200548912732.26666
2022-09-01 07:15:00+00:00,5853.619954427083,17291.5966796875,99.9000015258789,0.0,0.0,1098.9955810546876,0.020999999530613423,0.06399999968707562,0.09899999853223562,3603404.8,312977830.4,47.93333435058594,103.52333323160808,0.25,1309.125,35.51111111111111,33.111111111111114,39.39511066012912,37.51111111111111,36.51111111111111,38.58497763739692,34.51111111111111,33.0,40.39417673746745,40.0,37.93333333333333,39.91755608452691,16151.0,8.0,197346317283.66666,16151.0,8.0,194060574816.75555,16151.0,8.0,202176037711.8,16151.0,8.0,200584762689.97778
2022-09-01 07:30:00+00:00,5890.876627604167,17300.0263671875,99.91000137329101,0.0,0.0,1098.9940185546875,0.007999999821186066,0.02599999960511923,0.010999999940395355,3604334.222222222,312976288.0,48.1966667175293,103.16666666666667,0.2727272727272727,1312.1818181818182,35.52272727272727,33.04545454545455,39.39138568531383,37.77272727272727,36.63636363636363,38.66620497270064,34.86363636363637,33.0,40.38863520188765,40.13636363636363,38.0,39.920045679265804,16151.0,8.0,197381329047.22726,16151.0,8.0,194094940733.36365,16151.0,8.0,202211943460.0909,16151.0,8.0,200620248855.36365
2022-09-01 07:45:00+00:00,5775.00341796875,15678.163411458334,99.92000122070313,0.0,0.0,1098.9934326171874,0.004999999888241291,0.03599999956786633,0.06700000055134296,3605300.705882353,312978819.7647059,47.36333211263021,98.27333323160808,0.2222222222222222,1308.7777777777778,35.32608695652174,33.04347826086956,39.39649963378906,37.56521739130435,36.369565217391305,38.499195596446164,34.52173913043478,33.0,40.39043360171111,40.0,38.0,39.918935112331226,16151.0,8.0,197416840956.5435,16151.0,8.0,194129634312.80435,16151.0,8.0,202248268508.34784,16151.0,8.0,200656149718.8913
2022-09-01 08:00:00+00:00,7606.804931640625,20733.735107421875,99.9000015258789,0.0,0.0,1098.99140625,0.03599999919533729,0.12099999878555537,0.2369999997317791,3607428.2666666666,312962837.3333333,56.197500228881836,125.03000259399414,0.0,1338.6,36.0,33.666666666666664,39.397888607449005,38.0,37.0,38.80975553724501,35.0,33.17777777777778,40.3820433722602,40.888888888888886,38.0,39.94413350423177,16151.0,8.0,197452616022.77777,16151.0,8.0,194164817094.06668,16151.0,8.0,202285009614.17776,16151.0,8.0,200692464884.1111
2022-09-01 08:15:00+00:00,5859.580078125,17311.910481770832,99.9000015258789,0.0,0.0,1098.989599609375,0.08166666825612386,0.10666666800777118,0.09666666512688,3611952.9411764704,312964487.5294118,48.323333740234375,103.64000193277995,0.3333333333333333,1307.7777777777778,36.0,34.0,39.39677742852105,38.2,37.13333333333333,38.89422259860569,35.044444444444444,33.93333333333333,40.390132141113284,41.0,38.577777777777776,40.152533467610674,16151.0,8.0,197488024085.4,16151.0,8.0,194199785393.93332,16151.0,8.0,202321342473.22223,16151.0,8.0,200728448378.06668
2022-09-01 08:30:00+00:00,6225.373372395833,18265.8671875,99.93000106811523,0.0,0.0,1098.989599609375,0.053999999165534975,0.04999999925494194,0.04600000008940697,3612910.222222222,312963114.6666667,51.109999338785805,104.58333333333333,0.25,1312.875,36.333333333333336,34.22222222222222,39.44308827718099,38.37777777777778,37.422222222222224,38.882067108154295,35.355555555555554,33.977777777777774,40.386087544759114,41.266666666666666,38.62222222222222,40.14277801513672,16151.0,8.0,197523548442.02222,16151.0,8.0,194234719676.66666,16151.0,8.0,202357620341.6,16151.0,8.0,200764539270.86667
2022-09-01 08:45:00+00:00,5895.976725260417,17267.983723958332,99.9000015258789,0.0,0.0,1098.988232421875,0.023999999836087228,0.03799999915063381,0.03599999956786633,3613813.8947368423,312959457.68421054,48.529998779296875,103.52666727701823,0.0,1307.3333333333333,36.0,33.888888888888886,39.39122153388129,38.0,37.0,38.8246226840549,35.0,33.2,40.39070994059245,41.0,38.15555555555556,39.979378424750436,16151.0,8.0,197558916908.1111,16151.0,8.0,194269743995.4889,16151.0,8.0,202394005836.4889,16151.0,8.0,200800716858.28888
2022-09-01 09:00:00+00:00,5726.353352864583,16094.240559895834,99.92000122070313,0.0,0.0,1098.987646484375,0.019999999552965164,0.06833333459993203,0.09833333330849807,3614691.5555555555,312958936.8888889,47.243334452311196,100.7000020345052,0.125,1309.0,36.0,33.82222222222222,39.39455507066515,38.0,37.0,38.850044928656686,35.0,33.333333333333336,40.39186553955078,41.0,38.044444444444444,39.9169559902615,16151.0,8.0,197594454517.3111,16151.0,8.0,194304603287.9111,16151.0,8.0,202430231089.26666,16151.0,8.0,200836536530.17776
2022-09-01 09:15:00+00:00,5701.099934895833,15687.003255208334,99.91000137329101,0.0,0.0,1098.9864013671875,0.0016666666294137638,0.029999999639888603,0.02333333281179269,3615772.4444444445,312961429.3333333,47.23999913533529,98.2566655476888,0.42857142857142855,1310.142857142857,36.0,34.0,39.39233271280924,38.0,37.0,38.89200057983398,35.0,34.0,40.38839874267578,41.0,38.84090909090909,40.305622270372176,16151.0,8.0,197629862489.82224,16151.0,8.0,194339656535.37778,16151.0,8.0,202466672018.8,16151.0,8.0,200872704895.02222
2022-09-01 09:30:00+00:00,5873.906575520833,16744.3203125,99.9000015258789,0.0,0.0,1098.9853759765624,0.005999999865889549,0.03599999956786633,0.04999999850988388,3616700.8,312954774.4,48.3033332824707,100.34666697184245,0.0,1308.8333333333333,36.0,34.0,39.39511066012912,38.0,37.04347826086956,38.882000308566624,35.0,33.73913043478261,40.38897654215495,41.0,38.41304347826087,40.07997817993164,16151.0,8.0,197665215949.1111,16151.0,8.0,194374565935.46667,16151.0,8.0,202502921499.97778,16151.0,8.0,200908844787.24445
2022-09-01 09:45:00+00:00,5906.61328125,16281.8466796875,99.92000122070313,0.0,0.0,1098.9847900390625,0.016666666294137638,0.0783333337555329,0.10666666676600774,3617648.9411764704,312957293.1764706,47.92000071207682,101.78333282470703,0.0,1307.3333333333333,36.0,33.91111111111111,39.39622183905708,38.0,37.0,38.86497785780165,35.0,33.08888888888889,40.392443339029946,41.0,38.0,39.92913369072808,16151.0,8.0,197700754668.97778,16151.0,8.0,194409524002.77777,16151.0,8.0,202539254566.66666,16151.0,8.0,200944813469.4222
2022-09-01 10:00:00+00:00,7653.9552001953125,20221.85546875,99.91000137329101,0.0,0.0,1098.9822021484374,0.01874999958090484,0.07250000024214387,0.09124999935738742,3618974.117647059,312946089.4117647,56.41250038146973,122.02000045776367,0.7,1337.9,36.0,33.75555555555555,39.392332797580295,38.0,37.0,38.840111033121744,35.0,33.022222222222226,40.39128774007161,41.0,38.022222222222226,39.91700057983398,16151.0,8.0,197736082966.35556,16151.0,8.0,194444497557.6889,16151.0,8.0,202575641153.93332,16151.0,8.0,200980781631.02222
2022-09-01 10:15:00+00:00,5873.670084635417,16605.556640625,99.9000015258789,0.0,0.0,1098.9809814453124,0.014999999664723873,0.05499999908109506,0.038333333718279995,3620547.7647058824,312946010.35294116,48.746665954589844,99.60333506266277,0.3333333333333333,1308.888888888889,36.0,34.0,39.391777208116316,38.0,37.13333333333333,38.89477810329861,35.0,34.0,40.388976626925995,41.0,38.77777777777778,40.30437749226888,16151.0,8.0,197771594232.1111,16151.0,8.0,194479347827.24445,16151.0,8.0,202611865322.37778,16151.0,8.0,201016749640.5778
2022-09-01 10:30:00+00:00,5979.333333333333,18285.546875,99.93000106811523,0.0,0.0,1098.97978515625,0.01777777738041348,0.07222222164273262,0.08333333395421505,3621532.0,312940860.0,49.08333206176758,104.87000020345052,0.2727272727272727,1310.1818181818182,36.0,33.977777777777774,39.39177712334527,38.0,37.0,38.859422810872395,35.0,33.68888888888889,40.38724314371745,41.0,38.13333333333333,40.03344480726454,16151.0,8.0,197807026766.22223,16151.0,8.0,194514411417.73334,16151.0,8.0,202648277103.46667,16151.0,8.0,201052989050.2
2022-09-01 10:45:00+00:00,5927.81005859375,16603.366536458332,99.9000015258789,0.0,0.0,1098.97958984375,0.0029999999329447745,0.03799999933689833,0.051999999396502974,3622419.6923076925,312939012.9230769,48.123331705729164,99.5566635131836,0.25,1307.375,36.0,33.888888888888886,39.3934438917372,38.0,37.0,38.77328906589084,35.0,33.08888888888889,40.387820943196616,40.62222222222222,38.0,39.92580066257053,16151.0,8.0,197842381722.82224,16151.0,8.0,194549263502.5778,16151.0,8.0,202684529406.2,16151.0,8.0,201088851110.4889
2022-09-01 11:00:00+00:00,6086.803385416667,17525.123372395832,99.92000122070313,0.010000000149011612,0.010000000149011612,1098.97880859375,0.0029999999329447745,0.03399999979883432,0.033999999053776264,3623412.705882353,312939678.11764705,49.30666732788086,99.87666575113933,0.1111111111111111,1310.111111111111,36.0,33.86666666666667,39.39177729288737,38.0,37.0,38.85448871188694,35.0,33.2,40.38493194580078,40.62222222222222,38.044444444444444,39.937422858344185,16151.0,8.0,197877918716.44446,16151.0,8.0,194584182963.17776,16151.0,8.0,202720887459.3111,16151.0,8.0,201124794966.86667
2022-09-01 11:15:00+00:00,5882.973470052083,17210.563151041668,99.9000015258789,0.0,0.0,1098.97783203125,0.0019999999552965165,0.039999999292194846,0.039999999850988385,3624259.0476190476,312938599.61904764,48.37333424886068,103.10333251953125,0.375,1307.875,36.0,34.0,39.39536320079457,38.0,37.0,38.8497727134011,35.0,33.84090909090909,40.384498596191406,41.0,38.38636363636363,40.131977341391824,16151.0,8.0,197912905823.52274,16151.0,8.0,194618742931.38635,16151.0,8.0,202756818334.81818,16151.0,8.0,201160438419.22726
2022-09-01 11:30:00+00:00,5970.606608072917,17671.29296875,99.9000015258789,0.0,0.010000000149011612,1098.976611328125,0.007999999821186066,0.05399999991059303,0.07299999985843897,3625246.3157894737,312934773.8947368,48.846665700276695,100.99000040690105,0.25,1309.75,36.0,34.0,39.393238565196164,38.0,37.0,38.89786960767663,35.0,33.71739130434783,40.38478121550187,41.0,38.30434782608695,40.10926138836405,16151.0,8.0,197948288589.26086,16151.0,8.0,194653635603.97827,16151.0,8.0,202793069239.32608,16151.0,8.0,201196380133.32608
