timestamp,ambient,dimm0_temp,dimm10_temp,dimm11_temp,dimm12_temp,dimm13_temp,dimm14_temp,dimm15_temp,dimm1_temp,dimm2_temp,dimm3_temp,dimm4_temp,dimm5_temp,dimm6_temp,dimm7_temp,dimm8_temp,dimm9_temp,fan0_0,fan0_1,fan1_0,fan1_1,fan2_0,fan2_1,fan3_0,fan3_1,fan_disk_power,gpu0_core_temp,gpu0_mem_temp,gpu1_core_temp,gpu1_mem_temp,gpu3_core_temp,gpu3_mem_temp,gpu4_core_temp,gpu4_mem_temp,p0_core10_temp,p0_core11_temp,p0_core12_temp,p0_core13_temp,p0_core14_temp,p0_core15_temp,p0_core16_temp,p0_core17_temp,p0_core18_temp,p0_core19_temp,p0_core20_temp,p0_core21_temp,p0_core22_temp,p0_core23_temp,p0_core6_temp,p0_core7_temp,p0_core8_temp,p0_core9_temp,p0_io_power,p0_mem_power,p0_power,p0_vdd_temp,p1_core0_temp,p1_core10_temp,p1_core11_temp,p1_core14_temp,p1_core15_temp,p1_core16_temp,p1_core17_temp,p1_core18_temp,p1_core19_temp,p1_core1_temp,p1_core2_temp,p1_core3_temp,p1_core6_temp,p1_core7_temp,p1_core8_temp,p1_core9_temp,p1_io_power,p1_mem_power,p1_power,p1_vdd_temp,pcie,ps0_input_power,ps0_input_voltag,ps0_output_curre,ps0_output_volta,ps1_input_power,ps1_input_voltag,ps1_output_curre,ps1_output_volta,total_power
2022-09-01 02:30:00+00:00,21.724444283379448,30.91111111111111,30.0,29.0,30.0,30.444444444444443,29.155555555555555,31.0,30.91111111111111,31.0,30.8,30.0,29.666666666666668,29.977777777777778,29.444444444444443,29.0,30.0,4362.222222222223,4700.0,4371.111111111111,4700.0,4322.222222222223,4697.777777777777,4342.222222222223,4700.0,32.666666666666664,36.977777777777774,34.0,37.82222222222222,35.51111111111111,34.333333333333336,33.0,37.0,35.0,39.977777777777774,39.93333333333333,40.0,40.022222222222226,40.13333333333333,40.111111111111114,,,40.08888888888889,40.022222222222226,40.44444444444444,40.22222222222222,40.2,40.28888888888889,40.0,39.977777777777774,39.977777777777774,39.955555555555556,57.422222222222224,18.044444444444444,39.422222222222224,31.866666666666667,36.888888888888886,36.93333333333333,36.955555555555556,37.0,36.977777777777774,36.93333333333333,36.955555555555556,36.977777777777774,36.93333333333333,36.93333333333333,36.977777777777774,36.955555555555556,36.93333333333333,36.93333333333333,36.93333333333333,36.93333333333333,51.75555555555555,18.0,26.133333333333333,30.42222222222222,36.599998474121094,245.77777777777777,228.0,15.688888888888888,12.399999618530273,294.0,227.95555555555555,19.57777777777778,12.399999618530273,369.77777777777777
2022-09-01 02:45:00+00:00,21.22222222222222,30.133333333333333,29.288888888888888,28.977777777777778,30.0,30.0,29.022222222222222,31.0,30.133333333333333,30.355555555555554,30.044444444444444,29.377777777777776,29.066666666666666,29.22222222222222,29.0,28.844444444444445,29.755555555555556,4371.111111111111,4700.0,4382.222222222223,4697.777777777777,4320.0,4700.0,4340.0,4700.0,32.31111111111111,36.24444444444445,33.55555555555556,37.0,35.06666666666667,34.0,32.977777777777774,37.0,35.0,39.28888888888889,39.22222222222222,39.44444444444444,39.44444444444444,39.48888888888889,39.355555555555554,,,39.111111111111114,39.2,39.4,39.37777777777778,39.355555555555554,39.422222222222224,39.08888888888889,39.17777777777778,39.22222222222222,39.266666666666666,57.266666666666666,18.0,38.44444444444444,31.066666666666666,36.6,36.733333333333334,36.733333333333334,36.644444444444446,36.6,36.666666666666664,36.644444444444446,36.644444444444446,36.577777777777776,36.55555555555556,36.53333333333333,36.51111111111111,36.6,36.6,36.644444444444446,36.68888888888889,51.86666666666667,18.0,25.91111111111111,30.0,36.25999933878581,245.55555555555554,228.04444444444445,15.533333333333333,12.399999618530273,293.77777777777777,228.0,19.266666666666666,12.399999618530273,366.22222222222223
2022-09-01 03:00:00+00:00,21.435555606418184,30.11111111111111,29.511111111111113,29.0,30.0,30.0,29.0,31.0,30.08888888888889,30.511111111111113,30.0,29.533333333333335,29.0,29.533333333333335,29.0,29.0,30.0,4355.555555555556,4700.0,4380.0,4697.777777777777,4322.222222222223,4697.777777777777,4324.444444444444,4700.0,31.822222222222223,36.355555555555554,33.51111111111111,37.0,35.022222222222226,34.0,33.0,37.0,35.0,39.46666666666667,39.46666666666667,39.53333333333333,39.68888888888889,39.71111111111111,39.62222222222222,,,39.577777777777776,39.37777777777778,39.77777777777778,39.71111111111111,39.71111111111111,39.8,39.46666666666667,39.28888888888889,39.28888888888889,39.4,57.422222222222224,18.044444444444444,39.022222222222226,31.08888888888889,36.82222222222222,36.75555555555555,36.77777777777778,36.8,36.955555555555556,36.86666666666667,36.86666666666667,37.022222222222226,36.86666666666667,36.955555555555556,36.733333333333334,36.733333333333334,36.77777777777778,36.77777777777778,36.77777777777778,36.8,51.977777777777774,18.0,25.955555555555556,30.0,36.093333095974394,245.33333333333334,227.82222222222222,15.533333333333333,12.399999618530273,292.22222222222223,227.2888888888889,19.177777777777777,12.399999618530273,368.0
2022-09-01 03:15:00+00:00,21.875555589463975,30.68888888888889,29.77777777777778,29.244444444444444,30.11111111111111,30.2,29.22222222222222,31.0,30.68888888888889,30.91111111111111,30.644444444444446,30.044444444444444,29.511111111111113,29.844444444444445,29.333333333333332,29.133333333333333,30.11111111111111,4360.0,4697.777777777777,4368.888888888889,4697.777777777777,4320.0,4697.777777777777,4328.888888888889,4700.0,31.91111111111111,36.77777777777778,33.955555555555556,37.577777777777776,35.44444444444444,34.28888888888889,33.111111111111114,37.111111111111114,35.0,39.93333333333333,39.84444444444444,40.0,40.022222222222226,40.0,39.977777777777774,,,39.93333333333333,39.955555555555556,40.044444444444444,40.022222222222226,39.977777777777774,40.022222222222226,39.91111111111111,39.91111111111111,39.93333333333333,39.888888888888886,57.44444444444444,18.08888888888889,39.77777777777778,31.622222222222224,37.111111111111114,36.86666666666667,36.86666666666667,37.0,37.0,36.955555555555556,36.888888888888886,36.91111111111111,36.86666666666667,37.06666666666667,37.044444444444444,36.977777777777774,36.955555555555556,36.93333333333333,36.955555555555556,36.888888888888886,51.86666666666667,18.0,25.91111111111111,30.333333333333332,36.23999938964844,242.66666666666666,227.0222222222222,15.755555555555556,12.399999618530273,294.22222222222223,226.3111111111111,19.355555555555554,12.399999618530273,367.55555555555554
2022-09-01 03:30:00+00:00,22.017777760823567,30.622222222222224,30.0,29.511111111111113,30.511111111111113,30.666666666666668,29.622222222222224,31.0,30.666666666666668,31.2,30.622222222222224,30.2,29.6,30.133333333333333,29.555555555555557,29.42222222222222,30.377777777777776,4368.888888888889,4697.777777777777,4371.111111111111,4695.555555555556,4322.222222222223,4700.0,4324.444444444444,4700.0,32.22222222222222,37.044444444444444,34.266666666666666,37.62222222222222,35.62222222222222,34.577777777777776,33.422222222222224,37.51111111111111,35.111111111111114,40.28888888888889,40.28888888888889,40.37777777777778,40.4,40.48888888888889,40.4,,,40.355555555555554,40.15555555555556,40.62222222222222,40.46666666666667,40.44444444444444,40.422222222222224,40.13333333333333,40.24444444444445,40.44444444444444,40.266666666666666,57.46666666666667,18.044444444444444,39.91111111111111,31.822222222222223,37.17777777777778,37.24444444444445,37.266666666666666,37.15555555555556,37.2,37.2,37.28888888888889,37.333333333333336,37.355555555555554,37.17777777777778,37.17777777777778,37.13333333333333,37.15555555555556,37.111111111111114,37.17777777777778,37.24444444444445,51.82222222222222,18.0,25.91111111111111,30.622222222222224,36.55999857584636,243.77777777777777,227.2888888888889,15.511111111111111,12.399999618530273,294.6666666666667,226.84444444444443,19.022222222222222,12.399999618530273,371.1111111111111
2022-09-01 03:45:00+00:00,21.337777837117514,30.0,29.77777777777778,29.0,30.0,30.0,29.0,31.0,30.0,30.022222222222222,30.0,29.57777777777778,29.0,29.08888888888889,29.0,29.0,30.0,4357.777777777777,4700.0,4391.111111111111,4697.777777777777,4317.777777777777,4697.777777777777,4353.333333333333,4700.0,32.044444444444444,36.022222222222226,33.46666666666667,37.0,35.0,34.0,33.0,37.0,35.0,39.266666666666666,39.24444444444445,39.4,39.46666666666667,39.55555555555556,39.51111111111111,,,39.51111111111111,39.31111111111111,39.53333333333333,39.31111111111111,39.31111111111111,39.37777777777778,39.24444444444445,39.13333333333333,39.2,39.17777777777778,57.44444444444444,18.08888888888889,38.577777777777776,31.022222222222222,36.977777777777774,36.93333333333333,36.84444444444444,36.82222222222222,36.86666666666667,36.82222222222222,36.82222222222222,36.82222222222222,37.0,36.82222222222222,36.8,36.82222222222222,36.82222222222222,36.888888888888886,36.86666666666667,36.888888888888886,52.0,18.0,26.488888888888887,30.0,36.29999923706055,246.44444444444446,227.86666666666667,15.444444444444445,12.399999618530273,292.0,227.46666666666667,19.22222222222222,12.399999618530273,365.77777777777777
2022-09-01 04:00:00+00:00,21.60444433424208,30.355555555555554,30.0,29.0,30.0,30.177777777777777,29.177777777777777,31.0,30.355555555555554,30.755555555555556,30.288888888888888,30.0,29.244444444444444,29.88888888888889,29.177777777777777,29.0,30.0,4375.555555555556,4697.777777777777,4377.777777777777,4697.777777777777,4326.666666666667,4700.0,4328.888888888889,4700.0,32.31111111111111,36.44444444444444,33.77777777777778,37.24444444444445,35.22222222222222,34.08888888888889,33.0,37.0,35.0,39.6,39.62222222222222,39.644444444444446,39.71111111111111,39.8,39.75555555555555,,,39.71111111111111,39.644444444444446,39.733333333333334,39.77777777777778,39.84444444444444,39.955555555555556,39.6,39.71111111111111,39.666666666666664,39.62222222222222,57.28888888888889,18.0,39.022222222222226,31.31111111111111,36.955555555555556,36.86666666666667,36.888888888888886,36.91111111111111,36.93333333333333,36.93333333333333,36.93333333333333,36.888888888888886,36.888888888888886,37.0,36.977777777777774,36.888888888888886,36.93333333333333,36.977777777777774,36.955555555555556,36.955555555555556,51.86666666666667,18.0,26.533333333333335,30.133333333333333,36.29999923706055,244.44444444444446,226.4,15.311111111111112,12.399999618530273,291.3333333333333,225.9111111111111,19.488888888888887,12.399999618530273,366.22222222222223
2022-09-01 04:15:00+00:00,22.044444232516817,30.8,30.11111111111111,29.333333333333332,30.266666666666666,30.42222222222222,29.42222222222222,31.0,30.822222222222223,31.133333333333333,30.733333333333334,30.155555555555555,29.57777777777778,30.155555555555555,29.4,29.288888888888888,30.177777777777777,4353.333333333333,4697.777777777777,4371.111111111111,4700.0,4311.111111111111,4695.555555555556,4331.111111111111,4700.0,32.31111111111111,37.06666666666667,34.13333333333333,37.577777777777776,35.6,34.422222222222224,33.31111111111111,37.24444444444445,35.06666666666667,40.15555555555556,40.08888888888889,40.08888888888889,40.22222222222222,40.2,40.15555555555556,,,40.06666666666667,40.06666666666667,40.2,40.24444444444445,40.22222222222222,40.17777777777778,40.08888888888889,40.13333333333333,40.08888888888889,40.111111111111114,57.62222222222222,18.133333333333333,39.68888888888889,31.77777777777778,37.13333333333333,37.111111111111114,37.111111111111114,37.06666666666667,37.044444444444444,37.06666666666667,37.2,37.24444444444445,37.24444444444445,37.2,37.08888888888889,37.06666666666667,37.08888888888889,37.2,37.111111111111114,37.13333333333333,52.022222222222226,18.0,26.933333333333334,30.466666666666665,36.37999903361003,246.44444444444446,227.51111111111112,15.444444444444445,12.399999618530273,293.77777777777777,227.2888888888889,19.533333333333335,12.399999618530273,370.22222222222223
2022-09-01 04:30:00+00:00,21.857777913411457,30.555555555555557,30.044444444444444,29.4,30.488888888888887,30.6,29.533333333333335,31.0,30.6,31.133333333333333,30.533333333333335,30.244444444444444,29.466666666666665,29.977777777777778,29.466666666666665,29.377777777777776,30.355555555555554,4360.0,4700.0,4375.555555555556,4697.777777777777,4326.666666666667,4700.0,4328.888888888889,4700.0,31.822222222222223,36.84444444444444,34.15555555555556,37.53333333333333,35.55555555555556,34.44444444444444,33.4,37.48888888888889,35.22222222222222,40.06666666666667,40.0,40.0,40.08888888888889,40.13333333333333,40.08888888888889,,,40.06666666666667,40.06666666666667,40.13333333333333,40.13333333333333,40.15555555555556,40.22222222222222,40.111111111111114,40.022222222222226,40.06666666666667,40.06666666666667,57.577777777777776,18.044444444444444,39.55555555555556,31.711111111111112,36.93333333333333,37.111111111111114,37.06666666666667,37.06666666666667,37.13333333333333,37.06666666666667,37.08888888888889,37.08888888888889,37.111111111111114,37.044444444444444,37.044444444444444,37.08888888888889,37.13333333333333,37.111111111111114,37.13333333333333,37.15555555555556,51.86666666666667,18.0,26.266666666666666,30.533333333333335,36.599999321831596,247.55555555555554,228.17777777777778,15.377777777777778,12.399999618530273,294.0,228.0,19.822222222222223,12.399999618530273,372.0
2022-09-01 04:45:00+00:00,21.408888795640735,30.0,29.91111111111111,29.0,30.0,30.0,29.0,31.0,30.0,30.68888888888889,30.0,29.977777777777778,29.0,29.711111111111112,29.0,29.0,30.0,4364.444444444444,4697.777777777777,4375.555555555556,4695.555555555556,4315.555555555556,4700.0,4342.222222222223,4700.0,32.355555555555554,36.17777777777778,33.71111111111111,37.0,35.044444444444444,34.0,33.0,37.0,35.0,39.62222222222222,39.577777777777776,39.62222222222222,39.666666666666664,39.75555555555555,39.71111111111111,,,39.55555555555556,39.46666666666667,39.577777777777776,39.55555555555556,39.62222222222222,39.666666666666664,39.48888888888889,39.46666666666667,40.15555555555556,39.53333333333333,57.31111111111111,18.044444444444444,38.62222222222222,31.022222222222222,36.8,36.888888888888886,36.86666666666667,36.82222222222222,36.955555555555556,36.84444444444444,36.86666666666667,36.82222222222222,36.82222222222222,36.8,36.8,36.82222222222222,36.888888888888886,36.86666666666667,36.86666666666667,36.888888888888886,51.86666666666667,18.0,26.044444444444444,30.0,36.29999923706055,247.77777777777777,228.13333333333333,15.355555555555556,12.399999618530273,293.77777777777777,228.0,19.11111111111111,12.399999618530273,367.1111111111111
