timestamp,boottime,bytes_in,bytes_out,cpu_aidle,cpu_idle,cpu_nice,cpu_system,cpu_user,cpu_wio,disk_free,load_fifteen,load_five,load_one,mem_buffers,mem_cached,mem_free,part_max_used,pkts_in,pkts_out,proc_run,proc_total,swap_free,Gpu0_gpu_temp,Gpu0_mem_copy_utilization,Gpu0_memory_temp,Gpu0_power_usage,Gpu0_sm_clock,Gpu1_gpu_temp,Gpu1_mem_copy_utilization,Gpu1_memory_temp,Gpu1_power_usage,Gpu1_sm_clock,Gpu2_gpu_temp,Gpu2_mem_copy_utilization,Gpu2_memory_temp,Gpu2_power_usage,Gpu2_sm_clock,Gpu3_gpu_temp,Gpu3_mem_copy_utilization,Gpu3_memory_temp,Gpu3_power_usage,Gpu3_sm_clock,Gpu0_current_clock_throttle_reasons,Gpu0_fb_free,Gpu0_fb_used,Gpu0_gpu_util_samples,Gpu0_gpu_utilization,Gpu0_nvlink_bandwidth_total,Gpu0_thermal_violation,Gpu0_total_energy_consumption,Gpu1_current_clock_throttle_reasons,Gpu1_fb_free,Gpu1_fb_used,Gpu1_gpu_util_samples,Gpu1_gpu_utilization,Gpu1_nvlink_bandwidth_total,Gpu1_total_energy_consumption,Gpu2_current_clock_throttle_reasons,Gpu2_ecc_sbe_volatile_total,Gpu2_fb_free,Gpu2_fb_used,Gpu2_gpu_util_samples,Gpu2_gpu_utilization,Gpu2_nvlink_bandwidth_total,Gpu2_retired_pages_pending,Gpu2_retired_pages_sbe,Gpu2_total_energy_consumption,Gpu3_current_clock_throttle_reasons,Gpu3_fb_free,Gpu3_fb_used,Gpu3_gpu_util_samples,Gpu3_gpu_utilization,Gpu3_nvlink_bandwidth_total,Gpu3_total_energy_consumption
2022-09-23 19:30:00+00:00,1663772593.0,8347.1439453125,38675.05703125,90.35000228881836,96.80000305175781,0.0,0.8100000083446502,2.390000081062317,0.0,1135.0543212890625,4.165999984741211,4.157000017166138,4.1430000305175785,3776.0,2263537.4545454546,304974053.8181818,41.599998474121094,68.1979995727539,134.39199981689453,4.571428571428571,1967.857142857143,4149184.0,62.37777777777778,59.422222222222224,65.82222222222222,183.8150889078776,1530.0,73.68888888888888,57.53333333333333,67.13333333333334,172.2,1528.1333333333334,59.44444444444444,54.355555555555554,58.06666666666667,166.11422288682726,1529.2888888888888,62.75555555555555,61.044444444444444,64.2,183.43753390842014,1529.4666666666667,0.08888888888888889,14873.391304347826,1286.608695652174,90.37777777777778,92.13333333333334,20.130434782608695,0.0,29064130323.02222,0.08888888888888889,14894.478260869566,1279.7826086956522,88.75555555555556,94.28888888888889,19.934782608695652,28890979898.622223,0.0,0.0,14878.173913043478,1282.0434782608695,89.4888888888889,92.37777777777778,20.347826086956523,0.0,1.0,28200334593.4,0.0,14901.695652173914,1267.0222222222221,89.95555555555555,90.5111111111111,19.956521739130434,28839328231.622223
2022-09-23 19:45:00+00:00,1663772593.0,9069.9177734375,39512.503125,90.4000015258789,96.80000305175781,0.0,0.8300000011920929,2.3700000524520872,0.0,1135.0531982421876,4.165999937057495,4.16399998664856,4.171000003814697,3776.0,2268531.8095238097,304912051.8095238,41.599998474121094,72.7900001525879,140.40999908447264,4.166666666666667,1967.6666666666667,4149184.0,60.8,56.355555555555554,64.24444444444444,171.6990012274848,1529.6444444444444,71.6,48.75555555555555,65.35555555555555,173.54586656358507,1528.2444444444445,58.4,42.15555555555556,58.44444444444444,173.08822224934895,1530.0,61.68888888888889,62.111111111111114,62.644444444444446,176.21300150553387,1529.8222222222223,0.0,14888.844444444445,1271.1555555555556,90.11111111111111,91.37777777777778,20.733333333333334,0.0,29222983290.644444,0.08888888888888889,14827.066666666668,1254.4444444444443,89.66666666666667,91.82222222222222,19.955555555555556,29052174018.466667,0.0,0.0,14879.333333333334,1279.2444444444445,89.35555555555555,89.37777777777778,20.355555555555554,0.0,1.0,28355619688.555557,0.08888888888888889,14866.577777777778,1293.1555555555556,89.8,91.31111111111112,20.42222222222222,28995529086.31111
2022-09-23 20:00:00+00:00,1663772593.0,8277.76396484375,40103.5640625,90.4000015258789,96.80000305175781,0.0,0.7800000071525574,2.4200000762939453,0.0,1135.053564453125,4.164999961853027,4.178999900817871,4.189000082015991,3776.0,2270778.1818181816,304806865.45454544,41.599998474121094,66.94199981689454,133.69399871826172,4.222222222222222,1970.3333333333333,4149184.0,62.15555555555556,54.17777777777778,65.5111111111111,171.07662116156683,1529.6444444444444,72.42222222222222,48.46666666666667,67.37777777777778,172.47668863932293,1530.0,58.77777777777778,61.955555555555556,58.86666666666667,180.82384575737848,1529.6444444444444,62.31111111111111,65.4,64.2,175.622533331977,1529.4666666666667,0.0,14879.511111111111,1280.4888888888888,89.95555555555555,92.35555555555555,20.711111111111112,0.0,29380874214.333332,0.0,14916.933333333332,1276.6222222222223,89.22222222222223,93.06666666666666,20.91111111111111,29212200256.577778,0.0,0.0,14861.6,1298.4,89.06666666666666,88.84444444444445,20.644444444444446,0.0,1.0,28510154031.155556,0.26666666666666666,14885.6,1274.1333333333334,89.8,89.28888888888889,20.466666666666665,29151207345.933334
2022-09-23 20:15:00+00:00,1663772593.0,9504.857212611607,41518.553013392855,90.42000122070313,96.80000305175781,0.0,0.800000011920929,2.4100000858306885,0.0,1135.058203125,4.192999935150146,4.223999929428101,4.20600004196167,3776.0,2277069.913043478,304867712.0,41.599998474121094,73.12999943324498,145.92571367536272,4.0,1990.375,4149184.0,62.24444444444445,57.53333333333333,65.31111111111112,180.6260240342882,1529.8222222222223,73.46666666666667,53.82222222222222,67.37777777777778,175.8925330268012,1529.6444444444444,59.15555555555556,50.0,59.08888888888889,179.14146609836155,1529.3333333333333,62.44444444444444,58.4,64.66666666666667,172.5964891221788,1530.0,0.0,14878.0,1282.0,90.08888888888889,90.4,20.022222222222222,0.0,29539528268.177776,0.08888888888888889,14865.91111111111,1278.3555555555556,89.4,91.04444444444445,19.622222222222224,29373819972.22222,0.0,0.0,14870.08888888889,1285.2888888888888,88.91111111111111,90.2,20.022222222222222,0.0,1.0,28665448131.97778,0.0,14902.044444444444,1258.6666666666667,89.31111111111112,90.24444444444444,19.866666666666667,29307256518.4
2022-09-23 20:30:00+00:00,1663772593.0,7822.948323567708,37780.673177083336,90.5,96.80000305175781,0.0,0.7900000095367432,2.4100000858306885,0.0,1135.0575927734376,4.177999973297119,4.1800000190734865,4.203000020980835,3776.0,2282740.3636363638,304756936.72727275,41.599998474121094,63.58333396911621,129.03166707356772,4.142857142857143,1967.2857142857142,4149184.0,62.25,53.45454545454545,65.5,187.12086313421077,1529.8181818181818,73.75,56.70454545454545,67.97727272727273,181.24118250066584,1527.409090909091,59.56818181818182,43.63636363636363,58.70454545454545,163.8378401669589,1530.0,62.59090909090909,58.75,64.29545454545455,188.87352232499555,1530.0,0.0,14893.954545454546,1266.0454545454545,89.88636363636364,91.54545454545455,20.863636363636363,0.0,29697022506.340908,0.18181818181818182,14864.0,1272.3636363636363,89.06818181818181,91.47727272727273,20.977272727272727,29533980118.909092,0.0,0.0,14899.272727272728,1260.5,89.18181818181819,91.9090909090909,20.545454545454547,0.0,1.0,28819128302.840908,0.0,14851.045454545454,1303.9545454545455,89.75,91.1590909090909,20.477272727272727,29462440745.704544
2022-09-23 20:45:00+00:00,1663772593.0,8592.73388671875,38890.46328125,90.5,96.80000305175781,0.0,0.8100000083446502,2.390000081062317,0.0,1135.056591796875,4.175999927520752,4.181999969482422,4.1769999980926515,3776.0,2285189.8181818184,304745681.45454544,41.599998474121094,70.16999893188476,134.17599792480468,4.0,1967.5555555555557,4149184.0,62.17391304347826,64.32608695652173,64.84782608695652,182.7890852223272,1529.8260869565217,72.93478260869566,59.19565217391305,67.93478260869566,184.72408659561822,1527.3478260869565,59.08695652173913,61.43478260869565,58.80434782608695,177.12430489581564,1529.8260869565217,62.41304347826087,60.130434782608695,63.71739130434783,165.6830653315005,1529.304347826087,0.0,14879.217391304348,1280.7826086956522,90.17391304347827,90.30434782608695,20.52173913043478,0.0,29855732624.739132,0.17391304347826086,14866.304347826086,1260.2173913043478,88.8695652173913,84.47826086956522,20.608695652173914,29694899068.260868,0.0,0.0,14879.782608695652,1280.2173913043478,89.1086956521739,89.69565217391305,20.152173913043477,0.0,1.0,28974000122.173912,0.08695652173913043,14890.652173913044,1274.391304347826,89.58695652173913,88.41304347826087,20.543478260869566,29618335055.5
2022-09-23 21:00:00+00:00,1663772593.0,7907.30615234375,38723.46328125,90.5,96.80000305175781,0.0,0.800000011920929,2.4000000953674316,0.0,1135.0560302734375,4.171999931335449,4.173999977111817,4.182999944686889,3776.0,2286604.1904761903,304695814.0952381,41.599998474121094,64.1479995727539,128.86400146484374,4.0,1969.375,4149184.0,62.06666666666667,60.15555555555556,65.8,186.35880059136284,1529.4888888888888,72.93333333333334,63.06666666666667,66.97777777777777,190.29075554741755,1528.8222222222223,58.644444444444446,71.97777777777777,57.666666666666664,176.22444542778862,1529.1555555555556,62.48888888888889,56.75555555555555,63.82222222222222,169.97342325846355,1528.9333333333334,0.0,14882.4,1277.6,89.93333333333334,90.24444444444444,20.11111111111111,0.0,30016460717.066666,0.0,14887.377777777778,1278.5333333333333,89.57777777777778,90.0,19.977777777777778,29857758219.466667,0.0,0.0,14849.511111111111,1310.4888888888888,89.22222222222223,88.4888888888889,21.2,0.0,1.0,29131288154.133335,0.17777777777777778,14882.844444444445,1280.3555555555556,89.73333333333333,91.73333333333333,19.977777777777778,29776945587.77778
2022-09-23 21:15:00+00:00,1663772593.0,8472.928982204861,40003.389756944445,90.57999877929687,96.79000244140624,0.0,0.8300000011920929,2.4000000953674316,0.0,1135.054833984375,4.171000003814697,4.166999959945679,4.184999990463257,3776.0,2294714.434782609,304701556.8695652,41.599998474121094,68.70999950832791,135.9699995252821,4.0,1969.0,4149184.0,62.333333333333336,55.62222222222222,65.4888888888889,177.96542239718968,1529.8222222222223,73.2,58.577777777777776,67.91111111111111,176.63915506998697,1530.0,59.06666666666667,60.17777777777778,57.666666666666664,177.56135728624133,1529.8222222222223,62.71111111111111,64.2,64.42222222222222,170.73868882921008,1529.4666666666667,0.17777777777777778,14855.288888888888,1304.6222222222223,89.95555555555555,91.0,20.42222222222222,0.0,30174710230.955555,0.0,14886.444444444445,1291.2888888888888,89.13333333333334,89.46666666666667,20.977777777777778,30018844026.866665,0.0,0.0,14859.777777777777,1300.2222222222222,89.2,87.37777777777778,20.622222222222224,0.0,1.0,29286053385.444443,0.0,14874.977777777778,1291.3333333333333,89.22222222222223,89.53333333333333,20.977777777777778,29933293031.133335
2022-09-23 21:30:00+00:00,1663772593.0,8490.657348632812,39962.3818359375,90.5999984741211,96.80000305175781,0.0,0.8100000083446502,2.390000081062317,0.0,1135.053369140625,4.178999996185302,4.192999935150146,4.179999971389771,3776.0,2297061.8181818184,304681021.09090906,41.599998474121094,71.17500114440918,139.63500213623047,4.0,1967.6666666666667,4149184.0,62.24444444444445,49.86666666666667,66.26666666666667,168.65233323838976,1529.8222222222223,73.61363636363636,47.68888888888889,68.02222222222223,164.81453450520834,1529.3111111111111,59.28888888888889,57.46666666666667,58.644444444444446,191.8089341905382,1529.6444444444444,62.888888888888886,54.75555555555555,63.62222222222222,165.96789076063368,1529.1555555555556,0.17777777777777778,14896.266666666666,1263.5555555555557,89.73333333333333,88.02222222222223,20.42222222222222,0.0,30333616105.333332,0.08888888888888889,14886.533333333333,1297.7777777777778,89.8,93.42222222222222,20.57777777777778,30180790315.488888,0.0,0.0,14852.577777777778,1307.4222222222222,89.68888888888888,86.77777777777777,19.377777777777776,0.0,1.0,29441146797.422222,0.0,14871.866666666667,1295.2888888888888,89.93333333333334,91.73333333333333,20.644444444444446,30089751838.0
2022-09-23 21:45:00+00:00,1663772593.0,7234.6875,37361.955078125,90.5999984741211,96.79000244140624,0.0,0.8000000059604645,2.4100000858306885,0.0,1135.0921875,4.1809999465942385,4.205999946594238,4.228999948501587,3776.0,2287197.090909091,304670842.1818182,41.599998474121094,59.30749988555908,124.09000396728516,4.0,1970.0,4149184.0,62.6,52.044444444444444,65.04444444444445,168.71002095540365,1530.0,73.64444444444445,62.86666666666667,68.5111111111111,179.5489993625217,1529.6666666666667,59.8,41.15555555555556,57.46666666666667,170.84608951144747,1530.0,62.62222222222222,65.4,64.08888888888889,183.63213348388672,1529.8222222222223,0.0,14877.333333333334,1282.6666666666667,90.35555555555555,92.37777777777778,19.844444444444445,0.0,30492130124.355556,0.0,14890.933333333332,1300.7111111111112,89.35555555555555,88.2,19.977777777777778,30342717213.77778,0.0,0.0,14916.488888888889,1243.3333333333333,88.70454545454545,90.4,20.2,0.0,1.0,29596417326.466667,0.08888888888888889,14880.533333333333,1280.9777777777779,89.91111111111111,90.2,19.91111111111111,30246309337.444443
2022-09-23 22:00:00+00:00,1663772593.0,7428.5074462890625,38687.1103515625,90.61999816894532,96.80000305175781,0.0,0.800000011920929,2.4000000953674316,0.0,1135.1594482421874,4.192999982833863,4.228000020980835,4.263999986648559,3776.0,2251584.0,304650024.72727275,41.599998474121094,61.045000076293945,129.2950038909912,4.0,1969.9,4149184.0,62.06666666666667,60.40909090909091,66.22222222222223,170.45373213026258,1530.0,73.62222222222222,61.11363636363637,67.24444444444444,180.85315517849392,1528.9777777777779,59.666666666666664,34.97727272727273,57.84444444444444,163.01059909396702,1529.6444444444444,62.6,61.45454545454545,64.13333333333334,183.8836669921875,1529.4666666666667,0.0,14906.09090909091,1253.909090909091,89.36363636363636,86.06818181818181,20.977272727272727,0.0,30650888890.88889,0.0,14901.272727272728,1298.090909090909,89.68181818181819,91.68181818181819,19.704545454545453,30503292371.954544,0.0,0.0,14901.90909090909,1252.2727272727273,89.11363636363636,88.47727272727273,20.136363636363637,0.0,1.0,29750264979.090908,0.0,14873.636363636364,1293.6363636363637,88.97727272727273,89.0909090909091,20.34090909090909,30401110641.022728
2022-09-23 22:15:00+00:00,1663772593.0,8659.299967447916,40317.41015625,90.69999694824219,96.79000244140624,0.0,0.8200000047683715,2.390000081062317,0.0,1135.1501708984374,4.190999937057495,4.209000015258789,4.202000093460083,3776.0,2255357.217391304,304559170.7826087,41.599998474121094,67.15333302815755,140.00500106811523,4.5,1994.4,4149184.0,62.06666666666667,62.76086956521739,64.64444444444445,178.9109108818902,1520.3111111111111,73.31818181818181,73.45652173913044,68.71111111111111,177.57093573676215,1529.6444444444444,59.08888888888889,56.02173913043478,57.24444444444445,164.8873335096571,1529.6444444444444,62.53333333333333,51.52173913043478,63.333333333333336,160.17711249457466,1529.6444444444444,0.26666666666666666,14859.434782608696,1300.391304347826,89.23913043478261,89.6304347826087,20.67391304347826,0.0,30809705177.444443,0.0,14894.217391304348,1321.0434782608695,89.8913043478261,92.76086956521739,19.543478260869566,30665690978.847828,0.0,0.0,14857.782608695652,1303.0,89.67391304347827,91.1304347826087,19.97826086956522,0.0,1.0,29905274010.391304,0.17777777777777778,14880.04347826087,1271.9130434782608,90.0,91.97826086956522,19.891304347826086,30557713107.304348
2022-09-23 22:30:00+00:00,1663772593.0,7886.2240234375,38560.24296875,90.69999694824219,96.80000305175781,0.0,0.800000011920929,2.4000000953674316,0.0,1135.14755859375,4.165999937057495,4.160999965667725,4.176999950408936,3776.0,2257752.380952381,304556644.5714286,41.599998474121094,65.5199981689453,128.29199829101563,4.5,1966.75,4149184.0,62.0,59.28888888888889,64.15555555555555,170.9099110921224,1528.7777777777778,73.22222222222223,63.44444444444444,68.86666666666666,180.20235493977864,1528.4888888888888,58.62222222222222,59.422222222222224,58.44444444444444,172.01993442111547,1530.0,62.333333333333336,66.64444444444445,64.22222222222223,184.79262152777778,1530.0,0.08888888888888889,14861.644444444444,1298.3555555555556,90.4,91.17777777777778,19.844444444444445,0.0,30968475259.711113,0.08888888888888889,14861.955555555556,1296.5333333333333,89.13333333333334,87.95555555555555,20.755555555555556,30829001985.044445,0.0,0.0,14867.022222222222,1292.9777777777779,89.28888888888889,89.68888888888888,20.488888888888887,0.0,1.0,30062128659.533333,0.0,14883.422222222222,1272.3111111111111,89.95555555555555,89.04444444444445,20.355555555555554,30715607146.2
